	F0	F1	F2
722	2	2	2
723	215	202	195
724	27	17	14
725	95	75	98
726	14	5	7
727	18	29	16
728	80	51	67
729	7	10	7
730	74	75	66
731	68	60	38
732	108	96	94
733	4	2	1
734	2	4	1
735	135	161	87
736	22	19	28
737	56	61	49
738	12	19	11
739	0	0	2
740	233	226	190
741	6	4	6
742	7	6	4
743	44	53	54
744	525	594	556
745	24	20	24
746	173	157	165
747	88	71	58
748	12	6	8
749	0	4	3
750	1	0	0
751	98	71	61
752	29	21	13
753	142	146	136
754	8	11	8
755	2	2	3
756	239	252	190
757	69	81	71
758	7	1	4
759	6	6	4
760	11	8	14
761	128	114	69
762	405	356	269
763	81	82	64
764	33	21	25
765	91	70	104
766	0	1	5
767	1	1	2
768	1	1	1
769	131	158	144
770	25	39	42
771	669	694	702
772	19	7	12
773	32	35	30
774	16	16	21
775	37	72	56
776	6	22	14
777	2	1	2
778	13	23	24
779	39	22	21
780	45	37	34
781	8	2	6
782	22	14	23
783	165	193	182
784	8	21	12
785	6	9	5
786	2	0	0
787	28	21	16
788	81	100	97
789	38	35	46
790	5	6	4
791	32	21	25
792	70	77	72
793	240	231	208
794	28	37	26
795	16	9	13
796	24	23	17
797	8	5	5
798	4	3	4
799	6	6	8
800	28	33	19
801	30	30	17
802	3	7	9
803	644	535	432
804	77	70	54
805	24	15	17
806	81	74	65
807	3	2	2
808	29	31	8
809	1	5	0
810	17	17	16
811	3	4	5
812	23	20	26
813	167	195	145
814	4	4	2
815	0	0	0
816	0	0	2
817	9	6	9
818	9	12	9
819	322	292	298
820	25	13	16
821	1	2	1
822	2	6	3
823	7	4	4
824	132	131	117
825	10	6	7
826	26	15	12
827	67	77	73
828	35	35	34
829	74	58	52
830	19	12	11
831	88	92	62
832	15	16	13
833	41	43	45
834	56	64	53
835	2	3	2
836	8	30	27
837	159	141	113
838	115	96	77
839	27	27	21
840	8	13	17
841	4	4	8
842	12	7	4
843	10	8	10
844	0	0	0
845	1	1	0
846	107	116	84
847	6	8	6
848	31	15	26
849	1	4	2
850	26	25	26
851	5	4	4
852	6	3	4
853	0	0	0
854	13	13	5
855	15	9	9
856	2	2	3
857	72	73	76
858	15	15	13
859	0	0	0
860	0	2	1
861	4	8	5
862	17	16	20
863	5	1	2
864	45	49	44
865	73	52	42
866	90	84	51
867	10	8	8
868	20	14	12
869	1	1	1
870	0	0	0
871	30	35	29
872	4	1	3
873	57	55	46
874	64	66	57
875	13	11	9
876	0	0	2
877	131	163	184
878	0	0	0
879	50	36	51
880	7	15	7
881	2	3	4
882	72	62	48
883	3	2	2
884	15	10	5
885	0	0	0
886	0	0	0
887	2	3	0
888	10	15	7
889	4	7	5
890	132	140	97
891	101	98	127
892	4	3	2
893	36	40	29
894	4	2	1
895	62	52	73
896	5	8	10
897	0	0	0
898	85	99	93
899	23	25	31
900	10	15	16
901	0	0	0
902	11	6	4
903	8	10	9
904	0	0	5
905	10	11	9
906	37	19	28
907	6	9	15
908	26	35	25
909	0	0	0
910	56	64	44
911	3	7	9
912	23	44	46
913	73	44	46
914	26	27	27
915	1	6	2
916	0	0	0
917	6	4	3
918	27	32	17
919	0	0	0
920	0	0	0
921	6	4	2
922	16	19	18
923	36	39	33
924	5	8	6
925	19	24	7
926	18	22	10
927	61	55	45
928	98	75	65
929	121	111	83
930	26	27	24
931	0	0	0
932	0	0	0
933	25	20	20
934	52	35	39
935	104	80	87
936	22	25	23
937	0	2	1
938	80	95	76
939	5	3	5
940	0	1	0
941	64	97	80
942	0	0	0
943	7	4	3
944	32	30	25
945	21	25	23
946	235	203	147
947	36	28	31
948	82	95	69
949	0	0	0
950	10	5	7
951	507	478	446
952	14	17	12
953	7	11	15
954	0	0	0
955	19	17	10
956	2	3	1
957	0	2	3
958	0	4	4
959	0	1	1
960	115	107	127
961	69	74	61
962	69	78	46
963	243	239	231
964	7	13	5
965	0	1	1
966	16	13	8
967	1	0	0
968	197	185	151
969	50	72	42
970	15	11	7
971	22	21	18
972	247	217	225
973	28	22	18
974	3	3	6
975	0	0	0
976	0	0	0
977	13	16	34
978	102	72	80
979	0	1	0
980	3	0	3
981	0	0	0
982	5	4	2
983	50	44	41
984	1232	1133	1086
985	15	22	14
986	60	26	54
987	132	88	80
988	20	27	17
989	607	610	635
990	217	194	212
991	7	7	4
992	7	7	9
993	3	0	3
994	32	23	20
995	7	4	4
996	3	1	4
997	13	7	11
998	10	15	13
999	7	2	3
1000	13	10	16
1001	181	185	168
1002	19	20	13
1003	0	0	0
1004	15	16	19
1005	4	3	4
1006	90	79	57
1007	0	0	0
1008	18	16	18
1009	182	141	160
1010	25	31	27
1011	9	7	4
1012	35	23	25
1013	5	3	3
1014	11	5	12
1015	18	22	24
1016	485	426	357
1017	22	29	21
1018	524	525	405
1019	0	0	0
1020	18	22	14
1021	337	301	278
1022	10	12	4
1023	0	0	0
1024	46	58	45
1025	58	55	38
1026	3	1	2
1027	210	173	164
1028	41	32	34
1029	13	10	12
1030	27	11	11
1031	4	4	4
1032	20	28	31
1033	49	42	43
1034	3	2	4
1035	5	4	1
1036	6	4	8
1037	8	5	11
1038	13	14	15
1039	15	16	10
1040	129	117	113
1041	65	55	43
1042	121	86	93
1043	2	5	3
1044	17	7	19
1045	5	7	5
1046	0	0	0
1047	2	2	3
1048	15	22	23
1049	0	0	0
1050	14	13	18
1051	40	38	33
1052	1	0	1
1053	25	12	22
1054	0	0	1
1055	83	88	98
1056	109	73	71
1057	12	12	12
1058	28	37	28
1059	0	1	0
1060	647	555	494
1061	14	6	8
1062	1539	1545	1278
1063	50	42	24
1064	261	259	217
1065	88	114	122
1066	5	1	2
1067	27	28	15
1068	0	0	0
1069	17	13	20
1070	8	7	12
1071	14	24	18
1072	1	0	0
1073	118	111	103
1074	120	115	94
1075	3	9	6
1076	3	2	2
1077	3	1	2
1078	223	198	180
1079	4	7	8
1080	4	4	2
1081	0	0	0
1082	1	0	0
1083	12	14	8
1084	67	80	79
1085	18	24	13
1086	6	11	8
1087	15	13	7
1088	16	19	10
1089	1	3	1
1090	0	0	0
1091	13	12	12
1092	193	198	162
1093	20	19	20
1094	2	1	2
1095	21	15	20
1096	407	410	251
1097	1	1	1
1098	4	6	5
1099	20	22	14
1100	1	3	1
1101	129	142	165
1102	159	166	150
1103	29	24	18
1104	1	6	2
1105	140	119	105
1106	1	3	4
1107	179	150	201
1108	103	110	95
1109	12	8	7
1110	0	0	0
1111	0	0	0
1112	41	33	27
1113	7	2	3
1114	9	5	2
1115	0	0	0
1116	15	18	21
1117	21	16	14
1118	0	0	0
1119	226	196	181
1120	0	1	0
1121	4	0	5
1122	0	3	4
1123	0	0	0
1124	4	10	7
1125	1	0	1
1126	27	26	31
1127	10	9	3
1128	0	0	1
1129	0	0	1
