	F0	F1	F2
1122	1	0	2
1123	0	0	0
1124	7	4	3
1125	0	0	2
1126	19	10	9
1127	5	10	7
1128	0	1	0
1129	0	1	0
1130	4	2	4
1131	2	6	4
1132	4	10	7
1133	2	1	2
1134	9	8	12
1135	42	39	43
1136	9	14	10
1137	208	212	166
1138	1	5	0
1139	20	18	17
1140	5	9	7
1141	1	0	0
1142	4	6	2
1143	17	13	19
1144	31	44	23
1145	22	16	26
1146	0	0	0
1147	15	16	26
1148	48	40	35
1149	12	13	12
1150	2	1	1
1151	80	72	73
1152	414	374	459
1153	1	4	0
1154	43	38	39
1155	16	12	8
1156	3	3	1
1157	161	126	110
1158	0	2	0
1159	0	1	0
1160	53	49	55
1161	22	20	23
1162	12	14	11
1163	15	8	10
1164	7	12	11
1165	44	42	35
1166	0	0	0
1167	2	1	1
1168	9	3	8
1169	2	3	4
1170	59	61	71
1171	9	1	4
1172	296	243	280
1173	3	3	6
1174	0	0	1
1175	0	0	0
1176	38	27	30
1177	25	29	30
1178	27	36	29
1179	0	0	0
1180	0	1	1
1181	13	15	12
1182	0	0	0
1183	5	11	6
1184	18	22	13
1185	4	5	9
1186	119	118	108
1187	820	730	793
1188	6	4	6
1189	2	10	6
1190	2	7	1
1191	7	6	7
1192	14	4	14
1193	11	10	10
1194	0	1	1
1195	0	0	0
1196	2	4	5
1197	1	0	0
1198	0	2	1
1199	2	4	2
1200	0	0	0
1201	1	1	0
1202	2	0	0
1203	0	0	0
1204	11	14	12
1205	114	93	80
1206	19	16	10
1207	63	45	61
1208	5	6	3
1209	81	64	80
1210	146	137	121
1211	88	103	90
1212	10	8	9
1213	0	0	0
1214	0	0	0
1215	178	123	131
1216	17	16	20
1217	33	32	29
1218	4	10	7
1219	1	0	1
1220	52	28	37
1221	0	0	0
1222	3	1	0
1223	10	11	2
1224	19	16	13
1225	1	3	1
1226	15	10	13
1227	12	17	13
1228	1	1	1
1229	10	13	7
1230	0	0	0
1231	289	310	272
1232	10	8	7
1233	9	13	13
1234	11	12	17
1235	21	25	22
1236	10	9	8
1237	33	37	21
1238	9	8	11
1239	1	6	4
1240	8	12	7
1241	0	1	0
1242	145	162	149
1243	0	1	0
1244	0	0	0
1245	0	0	0
1246	0	0	0
1247	234	227	208
1248	4	3	5
1249	8	4	2
1250	1	4	6
1251	13	19	17
1252	22	19	18
1253	6	7	1
1254	8	6	5
1255	24	24	22
1256	0	0	0
1257	3	2	6
1258	3	3	1
1259	344	343	302
1260	4	5	2
1261	14	13	9
1262	2	3	5
1263	7	6	4
1264	2	1	3
1265	156	130	154
1266	26	19	23
1267	16	15	18
1268	1	0	0
1269	272	238	219
1270	4	3	10
1271	14	6	7
1272	0	0	1
1273	21	12	10
1274	3	2	3
1275	137	148	158
1276	2	3	1
1277	0	0	0
1278	207	181	166
1279	14	13	19
1280	42	29	40
1281	17	24	14
1282	0	0	0
1283	59	58	53
1284	0	1	1
1285	23	16	17
1286	20	20	24
1287	11	9	14
1288	21	24	20
1289	22	19	15
1290	15	11	23
1291	1	0	0
1292	6	10	5
1293	33	19	25
1294	1	1	4
1295	1	0	1
1296	10	9	7
1297	0	0	0
1298	0	0	0
1299	1	3	0
1300	9	11	8
1301	17	21	18
1302	12	10	12
1303	107	121	114
1304	8	12	6
1305	3	3	6
1306	135	117	109
1307	5	5	5
1308	23	21	26
1309	221	187	192
1310	22	18	10
1311	30	31	32
1312	28	19	30
1313	0	0	0
1314	1	2	0
1315	6	4	8
1316	29	31	21
1317	43	41	36
1318	39	47	33
1319	64	52	63
1320	27	20	19
1321	503	513	576
1322	1	4	1
1323	314	240	320
1324	351	394	427
1325	18	14	19
1326	6	6	3
1327	10	7	3
1328	18	13	14
1329	173	186	190
1330	10	9	13
1331	29	26	24
1332	11	10	11
1333	3	9	4
1334	19	22	13
1335	3	6	4
1336	24	28	16
1337	9	4	3
1338	28	30	18
1339	23	33	20
1340	38	47	68
1341	54	66	46
1342	6	3	2
1343	4	3	2
1344	10	9	17
1345	155	138	127
1346	26	44	36
1347	4	7	11
1348	1	1	1
1349	0	0	0
1350	0	0	0
1351	0	0	0
1352	17	13	21
1353	39	63	48
1354	120	101	83
1355	0	0	0
1356	77	82	83
1357	359	386	358
1358	6	9	7
1359	6	8	3
1360	1	1	1
1361	1	3	4
1362	38	54	26
1363	121	130	110
1364	6	5	4
1365	6	7	5
1366	35	21	35
1367	1	1	1
1368	31	28	44
1369	13	10	21
1370	53	30	43
1371	33	28	31
1372	9	14	12
1373	0	0	0
1374	0	0	0
1375	55	32	47
1376	3	3	2
1377	2	4	0
1378	15	17	30
