	F0	F1	F2
398	193	144	176
399	721	730	750
400	1	2	0
401	22	12	16
402	245	209	163
403	4	5	5
404	8	14	15
405	11	18	20
406	14	13	9
407	38	31	27
408	675	634	526
409	118	95	117
410	9	8	16
411	92	77	69
412	5	9	2
413	0	0	0
414	26	39	33
415	0	0	0
416	0	1	3
417	31	33	34
418	77	58	85
419	2	5	7
420	8	6	4
421	17	19	12
422	22	23	15
423	22	23	17
424	1	0	1
425	9	5	5
426	7	17	5
427	7	12	10
428	1	2	0
429	56	70	61
430	144	140	137
431	342	341	365
432	39	31	28
433	25	12	14
434	0	0	0
435	7	15	12
436	31	44	28
437	35	28	25
438	0	0	1
439	5	5	1
440	23	24	13
441	2	1	2
442	85	107	84
443	5	6	7
444	0	0	2
445	20	13	10
446	101	82	71
447	99	83	50
448	28	32	24
449	0	0	0
450	30	24	17
451	2	4	6
452	116	134	100
453	4	9	6
454	55	51	35
455	1	0	2
456	31	27	23
457	325	324	275
458	10	9	8
459	2	0	1
460	1	0	1
461	0	0	0
462	134	126	86
463	46	72	55
464	1245	1158	1234
465	20	31	29
466	32	24	30
467	131	111	129
468	3	4	10
469	12	5	5
470	4	1	8
471	126	119	138
472	178	135	137
473	23	35	29
474	1	5	0
475	12	14	26
476	2	1	0
477	34	32	25
478	15	19	14
479	2	0	1
480	0	0	0
481	0	11	3
482	44	42	37
483	7	2	7
484	4	3	1
485	46	48	35
486	98	73	71
487	2	4	0
488	23	43	28
489	86	96	89
490	1	0	0
491	32	20	24
492	140	98	101
493	13	10	4
494	179	159	169
495	73	99	100
496	5	6	3
497	8	7	8
498	23	29	16
499	4	3	2
500	36	47	46
501	22	11	22
502	96	94	74
503	62	44	48
504	6	15	17
505	25	17	13
506	5	2	2
507	137	124	78
508	0	0	0
509	0	0	0
510	35	44	30
511	9	16	17
512	1	0	2
513	22	17	22
514	219	183	179
515	10	13	14
516	0	2	2
517	30	24	21
518	36	33	17
519	12	9	8
520	10	2	3
521	35	24	21
522	0	0	0
523	135	142	182
524	131	93	93
525	12	14	8
526	72	53	49
527	6	20	4
528	10	6	5
529	0	0	0
530	3	0	4
531	1	1	1
532	141	127	134
533	11	11	7
534	160	119	111
535	1	3	2
536	10	7	6
537	47	42	32
538	2	0	3
539	6	3	4
540	3	10	15
541	2	5	5
542	0	0	0
543	1	2	2
544	95	95	104
545	1	6	8
546	3	3	4
547	16	20	20
548	1	1	1
549	46	32	30
550	20	16	17
551	3	0	2
552	19	19	17
553	225	179	168
554	13	8	6
555	14	11	13
556	1	1	0
557	17	10	9
558	6	1	3
559	0	0	0
560	47	40	40
561	11	11	12
562	9	5	7
563	9	16	9
564	4	11	7
565	125	116	133
566	13	9	16
567	15	20	14
568	36	49	27
569	683	679	698
570	10	18	11
571	7	5	2
572	48	52	39
573	0	0	0
574	0	0	0
575	194	225	150
576	0	1	1
577	18	11	18
578	8	2	4
579	0	0	0
580	27	25	15
581	71	60	54
582	0	0	0
583	24	23	26
584	1	1	0
585	69	51	57
586	1	1	2
587	50	43	52
588	20	18	15
589	0	0	0
590	2	3	5
591	1	2	0
592	57	59	48
593	55	34	35
594	32	24	25
595	0	0	0
596	50	49	46
597	1599	1481	1456
598	118	110	122
599	95	122	89
600	26	32	19
601	13	12	6
602	12	11	8
603	51	50	27
604	487	438	415
605	36	34	42
606	174	154	152
607	38	41	27
608	1	0	0
609	1870	1755	1719
610	54	60	59
611	115	138	133
612	0	0	0
613	0	0	0
614	70	72	54
615	3	5	1
616	4	11	13
617	24	20	17
618	27	20	22
619	28	27	23
620	9	19	11
621	24	17	12
622	6	4	5
623	7	16	11
624	42	29	20
625	86	85	70
626	1	2	2
627	53	37	37
628	27	29	15
629	13	12	4
630	36	24	31
631	11	11	14
632	77	74	71
633	2	0	0
634	52	37	35
635	0	0	0
636	0	0	0
637	0	1	0
638	268	289	279
639	43	19	28
640	85	70	62
641	6	4	1
642	147	116	115
643	12	10	9
644	199	185	141
645	7	4	7
646	22	23	19
647	66	63	58
648	25	19	26
649	39	46	26
650	7	12	7
651	1	0	0
652	65	65	61
653	4	7	8
654	81	68	56
655	0	0	1
656	47	63	60
657	11	10	11
658	370	345	325
659	36	37	44
660	142	142	117
661	136	113	107
662	0	4	0
663	0	0	0
664	16	17	14
665	10	8	15
666	43	27	26
667	27	23	13
668	46	41	49
669	0	2	1
670	5	0	6
671	66	77	57
672	10	11	12
673	28	20	24
674	25	27	14
675	1	0	0
676	0	1	0
677	203	202	183
678	2	1	2
679	63	58	45
680	7	10	11
681	71	72	69
682	15	14	13
683	94	99	136
684	230	215	258
685	7	4	5
686	0	0	0
687	33	37	34
688	4	4	13
689	51	54	37
690	1	1	0
691	37	37	33
692	185	169	182
693	22	21	25
694	42	52	48
695	1	0	0
696	48	54	65
697	8	5	1
698	8	12	9
699	22	16	11
700	0	0	0
701	41	25	31
702	18	22	15
703	8	2	4
704	0	0	0
705	19	9	16
706	1	1	1
707	0	0	0
708	10	17	7
709	0	0	0
710	28	21	16
711	40	37	21
712	77	50	47
713	131	121	122
714	157	132	101
715	135	143	136
716	21	13	18
717	20	21	12
718	11	6	6
719	15	12	14
720	18	19	19
721	16	9	10
722	1	3	2
723	171	155	162
724	35	24	38
725	91	84	74
726	21	15	6
727	53	56	66
728	175	169	136
729	13	11	5
730	55	65	35
731	59	55	48
732	133	101	71
733	0	2	0
734	0	3	1
735	123	139	95
736	29	22	17
737	95	105	97
738	11	8	10
739	1	0	0
740	438	410	404
741	5	6	5
742	13	16	13
743	55	47	55
744	540	569	580
745	41	33	34
746	202	180	174
747	107	99	80
748	9	10	12
749	6	8	1
750	1	3	1
751	104	107	92
752	5	2	2
753	207	198	161
754	16	7	8
755	2	5	3
756	307	269	276
757	64	67	61
758	1	2	1
759	16	24	12
760	29	23	30
761	100	104	70
762	481	442	372
763	87	80	56
764	16	17	23
765	68	88	105
766	3	3	4
767	2	3	1
768	2	0	6
769	187	248	190
770	26	34	25
771	596	630	653
772	25	39	25
773	31	46	48
774	8	9	5
775	56	82	54
776	20	17	17
777	1	2	1
778	23	25	23
779	9	22	17
780	49	32	30
781	9	3	3
782	23	10	13
783	155	160	165
784	5	13	13
785	14	6	12
786	0	0	0
787	27	20	19
788	125	111	124
789	53	49	62
790	6	8	5
791	16	18	23
792	45	49	32
793	255	231	218
794	38	45	35
795	28	32	30
796	25	26	29
797	6	14	14
798	1	5	4
799	11	8	6
800	46	43	39
801	34	30	22
802	6	4	7
803	666	512	450
804	72	77	61
805	17	11	8
806	83	67	83
807	5	6	7
808	19	26	20
809	1	0	0
810	23	24	29
811	30	20	22
812	27	28	9
813	416	417	368
814	1	1	0
815	0	0	0
816	2	1	0
817	7	9	8
818	11	8	10
819	136	149	127
820	13	11	21
821	1	2	3
822	8	11	9
823	8	6	11
824	77	76	78
825	10	13	7
826	8	7	4
827	62	68	51
828	54	42	31
829	88	76	73
830	11	11	4
831	90	81	72
832	4	8	6
833	48	33	31
834	56	61	46
835	7	6	1
836	30	20	16
837	207	188	200
838	67	51	52
839	9	10	11
840	8	11	6
841	9	5	5
842	12	9	11
843	6	6	5
844	1	0	0
845	2	2	1
846	99	81	86
847	2	4	3
848	30	17	32
849	7	6	2
850	33	25	43
851	10	10	3
852	4	3	9
853	0	0	1
854	5	13	11
855	14	8	12
856	9	7	6
857	66	62	71
858	4	4	6
859	0	0	0
860	2	2	1
861	9	5	8
862	29	32	26
863	7	5	8
864	64	58	51
865	96	73	66
866	37	26	26
867	17	12	9
868	27	22	21
869	2	1	1
870	0	0	0
871	26	17	22
872	1	5	3
873	96	79	61
874	151	150	150
875	11	8	19
876	0	0	0
877	153	190	173
878	0	0	0
879	55	27	35
880	12	14	5
881	1	2	0
882	19	15	15
883	3	0	0
884	5	12	5
885	0	0	0
886	0	0	0
887	7	1	3
888	16	12	13
889	8	7	10
890	141	115	93
891	124	160	140
892	1	6	5
893	37	38	39
894	2	2	3
895	72	84	75
896	6	10	6
897	0	0	0
898	96	112	80
899	51	25	41
900	14	11	15
901	0	0	0
902	5	10	12
903	18	16	9
904	3	4	5
905	18	13	10
906	26	27	23
907	14	18	18
908	33	25	25
909	0	0	0
910	81	73	62
911	6	9	9
912	32	37	43
913	82	64	83
914	39	40	32
915	3	4	1
916	1	1	0
917	5	11	10
918	38	38	37
919	1	1	1
920	0	0	0
921	6	12	8
922	10	12	8
923	29	26	18
924	6	8	12
925	19	23	24
926	17	20	11
927	94	94	56
928	63	63	47
929	98	78	80
930	32	39	27
931	1	0	0
932	0	0	0
933	26	24	28
934	20	30	27
935	124	108	116
936	20	17	19
937	1	4	0
938	164	194	193
939	14	10	6
940	3	3	0
941	84	87	93
942	0	0	0
943	8	0	4
944	32	33	31
945	38	23	20
946	146	134	119
947	76	67	80
948	145	101	88
949	0	0	0
950	16	7	6
951	347	339	310
952	19	10	17
953	4	8	5
954	0	0	0
955	9	6	10
956	3	0	0
957	1	1	2
958	2	4	4
959	3	1	6
960	73	68	100
961	108	114	98
962	89	73	78
963	189	188	175
964	4	6	6
965	0	0	2
966	16	8	7
967	0	0	0
968	258	197	185
969	36	45	47
970	7	7	12
971	19	30	25
972	332	294	326
973	46	44	55
974	2	3	2
975	1	0	0
976	4	3	3
977	12	12	23
978	59	37	61
979	0	0	0
980	2	1	3
981	0	0	1
982	23	13	9
983	136	127	107
984	966	963	943
985	11	16	12
986	56	55	53
987	162	114	121
988	30	28	29
989	677	677	648
990	229	215	204
991	9	8	8
992	1	5	0
993	1	2	1
994	30	29	30
995	7	16	10
996	2	1	1
997	12	8	4
998	14	15	11
999	6	2	4
1000	6	7	8
1001	212	221	237
1002	25	27	18
1003	0	0	0
1004	40	28	30
1005	3	7	6
1006	104	88	92
1007	0	0	0
1008	22	13	20
1009	160	145	176
1010	44	37	34
1011	11	18	13
1012	33	44	41
1013	9	3	5
1014	15	16	16
1015	28	38	34
1016	333	292	257
1017	52	45	31
1018	501	444	405
1019	0	0	0
1020	23	31	27
1021	299	343	314
1022	14	12	13
1023	0	0	0
1024	41	49	34
1025	25	24	41
1026	0	5	0
1027	187	183	179
1028	95	72	65
1029	23	10	11
1030	20	21	19
1031	3	4	5
1032	13	16	17
1033	50	27	35
1034	2	6	2
1035	10	6	5
1036	17	9	10
1037	16	8	21
1038	13	13	15
1039	18	15	12
1040	45	38	43
1041	26	30	36
1042	110	106	104
1043	2	4	0
1044	12	15	10
1045	10	13	11
1046	0	0	0
1047	5	0	0
1048	16	12	8
1049	0	0	0
1050	27	25	21
1051	51	47	42
1052	0	0	0
1053	25	15	16
1054	0	0	0
1055	62	48	56
1056	151	96	88
1057	24	33	22
1058	45	46	31
1059	0	0	1
1060	588	432	409
1061	16	3	7
1062	847	834	735
1063	56	55	45
1064	210	232	194
1065	81	86	111
1066	3	3	3
1067	33	32	26
1068	0	0	0
1069	30	32	28
1070	9	9	9
1071	19	15	18
1072	0	0	0
1073	133	83	133
1074	111	131	116
1075	5	7	4
1076	2	1	5
1077	1	1	2
1078	218	185	158
1079	5	2	3
1080	6	4	5
1081	4	1	0
1082	0	0	0
1083	7	11	4
1084	94	77	73
1085	23	26	25
1086	12	9	7
1087	15	7	8
1088	9	8	13
1089	0	0	0
1090	0	0	0
1091	3	8	3
1092	117	106	104
1093	27	21	25
1094	17	20	12
1095	11	14	11
1096	284	288	206
1097	6	4	5
1098	5	0	3
1099	27	20	16
1100	3	3	0
1101	116	96	148
1102	100	96	102
1103	32	18	16
1104	1	5	3
1105	101	93	52
1106	3	3	2
1107	166	196	216
1108	105	129	103
1109	12	9	4
1110	0	0	1
1111	0	0	1
1112	33	26	19
1113	14	7	9
1114	6	4	2
1115	1	1	0
1116	26	17	25
1117	15	6	14
1118	0	0	0
1119	260	193	201
1120	2	3	4
1121	9	6	1
1122	3	0	3
1123	0	0	0
1124	7	10	4
1125	3	1	1
1126	19	20	9
1127	10	15	12
1128	0	0	0
1129	1	0	0
1130	1	9	3
1131	8	7	4
1132	19	14	17
1133	1	0	6
1134	42	47	34
1135	62	57	58
1136	40	25	23
1137	410	375	241
1138	7	9	6
1139	39	40	37
1140	25	11	10
1141	1	2	1
1142	4	3	6
1143	36	41	27
1144	82	86	90
1145	50	37	50
1146	0	0	2
1147	37	43	37
1148	80	79	68
1149	42	23	27
1150	2	2	3
1151	180	149	169
1152	720	692	673
1153	3	3	4
1154	68	60	39
1155	27	19	33
1156	4	1	4
1157	273	305	256
1158	0	0	0
1159	0	1	3
1160	132	112	116
1161	39	47	30
1162	23	16	20
1163	34	38	22
1164	19	14	19
1165	119	81	78
1166	0	0	0
1167	5	6	1
1168	7	9	24
1169	4	0	1
1170	128	144	134
1171	20	17	11
1172	530	490	518
1173	5	7	9
1174	1	4	0
1175	0	3	1
1176	103	89	84
1177	44	45	46
1178	94	77	96
1179	0	0	1
1180	4	2	2
1181	28	22	23
1182	0	1	0
1183	10	10	7
1184	31	27	21
1185	7	9	2
1186	270	258	221
1187	1146	1104	1075
1188	12	20	22
1189	16	12	18
1190	5	13	2
1191	6	7	11
1192	24	13	23
1193	25	17	18
1194	5	3	3
1195	0	0	0
1196	10	8	2
1197	1	0	0
1198	1	3	2
1199	5	7	1
1200	1	0	1
1201	3	2	1
1202	3	0	1
1203	0	0	0
1204	30	22	29
1205	197	170	133
1206	42	35	33
1207	141	151	84
1208	6	7	12
1209	140	147	123
1210	196	197	212
1211	209	199	175
1212	27	26	21
1213	2	0	0
1214	0	0	0
1215	341	268	212
1216	38	42	27
1217	91	60	72
1218	66	98	94
1219	0	0	0
1220	83	79	68
1221	0	0	0
1222	3	5	1
1223	19	7	10
1224	35	26	31
1225	0	1	2
1226	25	15	21
1227	26	29	24
1228	3	1	1
1229	25	32	28
1230	1	1	0
1231	417	401	401
1232	17	12	12
1233	20	25	24
1234	30	22	39
1235	32	34	26
1236	17	14	8
1237	66	47	54
1238	33	29	28
1239	4	8	7
1240	18	10	5
1241	2	1	3
1242	293	284	258
1243	1	0	0
1244	0	0	0
1245	0	0	0
1246	1	0	0
1247	282	246	259
1248	7	9	7
1249	15	12	9
1250	4	4	8
1251	36	37	37
1252	23	30	35
1253	17	11	20
1254	18	12	7
1255	58	52	56
1256	0	1	0
1257	5	7	6
1258	7	6	6
1259	744	673	625
1260	17	18	12
1261	12	19	15
1262	4	6	10
1263	17	12	12
1264	4	10	3
1265	336	314	322
1266	59	72	53
1267	32	34	30
