-100	1389
-99	1498
-98	1401
-97	1444
-96	1616
-95	1460
-94	1606
-93	1515
-92	1493
-91	1501
-90	1554
-89	1631
-88	1615
-87	1811
-86	1857
-85	1790
-84	1787
-83	1895
-82	1760
-81	1845
-80	1861
-79	1786
-78	1956
-77	1973
-76	1781
-75	1999
-74	2063
-73	2181
-72	2278
-71	2385
-70	2043
-69	2260
-68	2294
-67	2333
-66	2385
-65	2705
-64	2641
-63	2599
-62	2775
-61	2770
-60	3027
-59	3044
-58	3258
-57	3164
-56	3668
-55	3407
-54	3603
-53	3539
-52	3737
-51	3517
-50	3616
-49	3586
-48	3701
-47	4104
-46	3660
-45	4326
-44	4324
-43	4071
-42	4130
-41	4030
-40	4377
-39	4526
-38	4419
-37	4409
-36	4175
-35	4334
-34	4558
-33	4554
-32	4659
-31	4834
-30	4888
-29	4858
-28	4986
-27	4784
-26	4457
-25	4831
-24	4564
-23	5284
-22	5322
-21	5030
-20	4681
-19	5087
-18	4776
-17	4989
-16	5360
-15	8124
-14	9997
-13	4760
-12	5207
-11	5501
-10	4573
-9	4989
-8	4916
-7	4978
-6	4415
-5	3984
-4	4406
-3	4033
-2	3195
-1	3867
0	8993
1	4688
2	3406
3	3384
4	6504
5	2685
6	3279
7	3920
8	3103
9	3513
10	3599
11	3026
12	3270
13	3485
14	3048
15	3288
16	3634
17	2972
18	3286
19	3907
20	3147
21	3490
22	3955
23	3165
24	3398
25	3870
26	3188
27	3320
28	3723
29	3128
30	3378
31	3728
32	3090
33	3369
34	3542
35	3012
36	3149
37	3765
38	3047
39	3244
40	3732
41	2985
42	3485
43	3822
44	3013
45	3427
46	3621
47	3174
48	3304
49	3930
50	2983
51	3375
52	3758
53	3002
54	3561
55	3787
56	3155
57	3471
58	3986
59	3318
60	3644
61	4044
62	3331
63	3709
64	4060
65	3116
66	3685
67	3804
68	3228
69	3535
70	4121
71	3325
72	3985
73	4029
74	3494
75	3998
76	4144
77	3414
78	3882
79	4041
80	3354
81	3826
82	4149
83	3320
84	3762
85	4078
86	3391
87	3986
88	4384
89	3532
90	4088
91	4094
92	3387
93	3852
94	4177
95	3466
96	4186
97	4349
98	3572
99	4208
