	F0	F1	F2
511	77	49	41
512	29	18	17
513	406	300	259
514	791	537	336
515	127	133	87
516	27	23	11
517	48	44	36
518	5569	4652	4086
519	116	107	106
520	40	27	25
521	196	185	135
522	0	3	0
523	451	429	349
524	788	662	366
525	50	42	31
526	358	294	219
527	186	162	158
528	60	78	50
529	0	0	0
530	14	10	9
531	4	2	1
532	354	376	282
533	37	51	28
534	809	647	477
535	1	0	0
536	40	48	37
537	408	323	229
538	30	30	22
539	57	62	40
540	47	39	36
541	58	71	35
542	1	0	0
543	19	34	14
544	1226	840	686
545	26	46	32
546	29	30	23
547	150	160	132
548	1	0	0
549	325	312	178
550	1766	1188	770
551	3	6	6
552	654	513	405
553	4613	3517	2805
554	220	146	116
555	345	313	268
556	1	1	0
557	91	87	48
558	81	51	44
559	0	0	0
560	171	170	95
561	88	70	41
562	93	66	26
563	115	101	48
564	117	173	123
565	889	786	586
566	173	152	89
567	230	168	160
568	197	156	126
569	2918	2470	2253
570	214	139	109
571	51	46	25
572	535	491	388
573	0	1	0
574	1	2	0
575	275	272	255
576	1	0	1
577	128	81	67
578	50	54	34
579	1	1	0
580	79	57	48
581	87	84	107
582	0	0	0
583	201	148	74
584	11	7	10
585	175	131	102
586	14	8	6
587	408	350	229
588	171	179	117
589	0	0	0
590	38	28	24
591	105	97	53
592	230	224	229
593	707	425	288
594	610	438	306
595	0	0	1
596	255	199	154
597	3071	3108	2932
598	564	586	652
599	675	611	474
600	358	348	266
601	76	78	43
602	38	42	22
603	1156	1082	908
604	2450	1817	1496
605	573	390	257
606	4469	4494	3937
607	579	411	321
608	81	38	18
609	3747	3724	3727
610	527	428	366
611	771	815	626
612	1	5	1
613	0	1	1
614	286	275	153
615	19	18	10
616	211	217	187
617	370	360	276
618	694	477	326
619	311	191	153
620	82	65	55
621	213	140	96
622	40	46	41
623	124	127	103
624	401	390	207
625	207	272	120
626	6	9	8
627	260	190	143
628	1620	1227	849
629	86	78	73
630	195	152	109
631	88	57	46
632	883	663	500
633	68	74	55
634	2303	1824	1382
635	1	0	0
636	51	53	31
637	2	3	3
638	1900	1894	1536
639	367	391	343
640	574	412	342
641	59	71	43
