	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2
ALA	27650	27820	23915	27535	27770	23612	27152	27711	23999	27539	27426	23739	28113	28306	24734	27551	28086	24198	27856	28033	24502	30089	28133	24814	30154	27362	24432	29476	32253	21542	29208	21936	19353
ARG	21032	20975	17837	20966	21202	17611	21352	20912	17993	21267	21274	18449	22306	21680	18865	22841	22391	18124	22671	22323	18439	21204	22404	18720	21686	22200	17799	19510	21470	17580	20167	23047	15976
ASN	26017	25705	21864	25983	25710	21781	25733	25843	21514	26253	25960	21551	26162	25613	20662	26107	26545	21446	24888	25201	21284	24996	25767	21751	26040	25918	21230	26522	23698	21582	28403	33278	20956
ASP	30532	30557	26553	30495	30787	26187	30754	30437	26750	30408	30807	26439	31466	31890	27152	30270	30069	26338	29056	31305	27018	31965	32186	27065	30551	30860	26266	29718	30270	24172	31216	29887	35218
CYS	3682	3676	3125	3729	3636	3260	3720	3678	3016	3735	3720	3115	3968	3914	3028	3399	3509	3084	3418	3904	3484	3837	3901	3151	3692	4126	3380	3798	3992	3696	3242	3497	2391
GLN	21504	21313	18524	21661	21828	18254	21517	21791	18641	21838	22317	17892	20731	21070	18779	21975	21296	18347	21568	21232	18756	20632	22320	18811	21892	23311	19696	23339	21622	18478	19007	23924	18513
GLU	40877	41161	35689	41013	41502	35849	41422	41290	35674	40391	41012	36519	40607	40896	36377	39699	40586	36777	41407	40920	35878	41166	40901	36032	41264	40565	34963	37075	40480	31933	38944	37539	56761
GLY	24737	24616	20997	24607	24433	21094	24543	24857	20918	24728	24543	21067	25939	26179	20951	25557	26731	21784	24109	25442	21103	24987	25646	21174	23507	25061	20450	22928	28414	20785	18276	21664	18781
HIS	8590	8329	7249	8421	8467	7347	8339	8340	6982	8691	8668	6982	8106	8174	7048	8742	8884	7281	8435	8424	7340	8047	8843	7122	8257	9099	7596	9288	7860	7752	7806	10388	6574
ILE	26764	26527	22546	26837	26698	23096	26817	26793	22812	27089	26516	22766	26295	26523	23364	27203	26554	22627	25581	27099	22300	26214	25960	22703	26444	26103	22624	26512	25745	24345	32090	25952	21280
LEU	35945	36133	30811	36273	35952	30845	36300	36463	31526	36236	35791	31067	36029	35231	30868	36659	35657	30957	35857	35135	31453	36472	35717	30205	36199	36999	31269	36932	37147	34683	35426	36890	25744
LYS	41178	41501	35288	41751	41202	35592	41714	40994	35128	41077	41001	35158	42151	42105	35027	41308	41961	35273	44321	40967	35037	40060	41012	35552	41892	41383	35513	40165	38525	32411	41111	46826	37737
PHE	15474	15394	13045	15372	15263	13019	15183	15491	13138	15235	15218	12843	14038	14562	13108	15904	15115	13067	15016	15177	12841	15361	15293	12342	14247	15836	13130	15882	15483	15115	14884	17540	11342
PRO	19050	18998	16182	19243	19091	16437	19209	19213	16469	19298	19103	16519	19907	20311	15742	21218	20973	17143	22237	19889	16356	19525	18730	16226	19614	18738	17458	22885	18808	18813	18387	19148	13907
SER	34175	34255	28924	34079	34191	29239	34389	34358	29121	34741	34366	29068	34163	33980	28634	32612	32679	28550	33893	34447	29185	35414	33975	29211	34310	34924	30189	35700	35750	31808	34662	35872	23297
THR	24835	24522	20928	24589	24558	20865	24562	24360	21130	25239	25020	21424	24080	23461	20899	24112	23895	20437	25491	24217	20562	25309	24053	21568	26189	22910	20866	25706	23850	21569	31829	22899	18854
TRP	3615	3784	3066	3704	3545	2949	3647	3755	3110	3757	3627	3195	4034	3949	3082	3522	3602	3111	3831	3718	3323	3659	3879	3315	3757	3955	3183	3522	3743	3863	3751	2418	2932
TYR	13343	13345	11338	13253	13046	11255	13162	13246	11093	13295	13455	11228	13422	13273	10709	12553	13045	11212	12293	13032	11476	12855	13110	11056	12290	13728	11143	13854	13021	12514	12409	16604	10524
VAL	25404	25454	22254	25842	25772	22311	25933	25590	22206	25293	25880	22491	25245	25209	22802	25437	25018	22694	25165	26800	22546	26701	25848	22257	26118	25311	22332	26203	26582	21472	26177	19943	25714
TERM	455	459	397	467	401	390	398	378	380	389	415	352	1066	1175	436	387	377	349	303	278	337	244	239	275	278	251	283	236	226	261	211	197	304
MET	6777	6864	5617	6559	6884	5671	6990	6940	5550	6887	6826	5741	6711	6634	5885	7270	6801	5697	7289	6597	5677	6348	6640	5881	7214	6326	5834	6690	6386	5617	9097	6260	4220
