	F0	F1	F2
390	701	530	289
391	950	869	618
392	103	74	39
393	663	563	362
394	1182	1030	759
395	1124	1135	897
396	1	0	1
397	72	46	18
398	2533	2120	1629
399	1655	1559	1217
400	52	40	18
401	536	458	258
402	497	561	186
403	76	59	15
404	62	47	28
405	246	193	124
406	109	81	40
407	100	69	43
408	1946	1609	963
409	273	249	195
410	178	150	78
411	542	460	301
412	23	18	14
413	0	0	0
414	62	41	25
415	4	1	1
416	26	32	9
417	234	182	105
418	382	391	204
419	9	6	5
420	25	22	12
421	133	109	84
422	231	199	93
423	111	94	48
424	28	11	8
425	110	88	55
426	140	75	31
427	74	80	49
428	193	175	121
429	632	409	290
430	1317	1101	838
431	705	592	326
432	198	155	51
433	188	156	79
434	416	321	160
435	1131	1054	706
436	405	273	141
437	322	235	210
438	0	0	0
439	38	31	10
440	111	74	31
441	26	19	16
442	846	591	380
443	41	40	29
444	13	6	8
445	414	303	129
446	349	409	229
447	370	225	122
448	252	340	123
449	0	0	0
450	197	153	83
451	83	64	68
452	561	397	297
453	63	62	38
454	201	155	67
455	4	2	3
456	269	212	121
457	2146	1757	1122
458	481	394	193
459	81	73	53
460	6	4	2
461	0	1	0
462	717	584	307
463	443	380	204
464	1641	1538	1204
465	304	235	98
466	190	210	110
467	1046	978	591
468	48	32	30
469	286	314	108
470	481	389	171
471	669	549	248
472	1272	839	506
473	95	88	38
474	65	48	21
475	266	182	91
476	20	12	5
477	709	560	368
478	255	221	115
479	177	121	104
480	0	1	0
481	108	81	53
482	241	197	162
483	91	73	23
484	57	58	33
485	121	110	46
486	470	442	185
487	10	10	6
488	165	164	90
489	408	321	214
490	3	2	4
491	95	70	51
492	825	594	343
493	114	90	33
494	1087	912	626
495	400	421	253
496	51	41	28
497	48	39	25
498	402	364	192
499	56	34	48
500	231	180	87
501	94	63	34
502	233	161	147
503	489	339	174
504	107	114	83
505	149	118	69
506	60	43	28
507	311	249	137
508	5	3	1
509	0	0	0
510	230	174	100
511	180	102	49
512	11	11	6
513	306	202	109
514	654	471	246
515	47	62	32
516	58	73	28
517	105	102	54
518	835	644	340
519	149	130	79
520	24	16	23
521	127	92	62
522	0	0	0
523	1103	853	622
