gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CAALFM_CR00090CA	920.829956078749	2.07290131018609	0.137235717335409	15.1046779252069	1.50841623598232e-51	1.53500526793862E-49
MLS1	1650.88757175566	-1.47436743615307	0.0986724388047948	-14.9420390740502	1.75521066156357e-50	1.75638080200462E-48
ERG251	1811.01865614501	-1.54017280830623	0.10569259048646	-14.5721928208727	4.22120721945114e-48	4.15477510583355E-46
FET34	11947.5986311641	-1.13622849122511	0.0782717000204786	-14.5164662442215	9.52979263156724e-48	9.2285282193435E-46
ILV2	15875.789827026	-0.92152767745855	0.0635022835687793	-14.5117250226198	1.02119758516564e-47	9.7321750814833E-46
SOU1	4281.77813029271	1.73116784697218	0.120364508491085	14.3827102247537	6.64408808636785e-47	6.23298513602384E-45
MNN4-4	981.758553683697	1.83159458237839	0.128567309033336	14.2461921008511	4.73400056792264e-46	4.37275990920116E-44
OPT3	151.45324370322	-5.2548010027372	0.370608496396123	-14.1788465559641	1.23865743007142e-45	1.1268029106286E-43
FGR22	381.3645594158	2.48901791724832	0.176710941129465	14.0852507566285	4.67994665998807e-45	4.19379100695051E-43
RAD51	1972.39472681704	-1.3386372110883	0.0952418212216489	-14.0551408395792	7.1639250882311e-45	6.32532444554993E-43
SOD4	482.522673950017	2.0394627174315	0.146292634965637	13.9409801314369	3.57003623751358e-44	3.10644892319298E-42
ERG25	2341.40905208386	-1.69689993131417	0.1227603506802	-13.8228664378348	1.85532204711631e-43	1.59133622441233E-41
LYS1	4604.80849749489	-1.01250415345954	0.0740352705797434	-13.6759701900322	1.41309865197597e-42	1.19496398682588E-40
ECM42	1679.39257008858	1.41782272517494	0.104246744124857	13.6006427546246	3.96929681483441e-42	3.30995251059247E-40
CAALFM_C603320WA	714.435810088806	-1.56801584022855	0.115967878314893	-13.5211220815029	1.17371771244332e-41	9.65342622672564E-40
CIRT4B	890.872665543187	1.95631523232309	0.145589524194742	13.4371977870214	3.66037188812756e-41	2.96984767788079E-39
CRP1	1400.37168592074	-1.35773676363944	0.101502018310274	-13.3764508946913	8.30177748192677e-41	6.64584960019844E-39
CAALFM_C112180CA	1641.53012278109	-1.20013878008803	0.0898281294724466	-13.3603893027312	1.03023922837331e-40	8.13888990414914E-39
ATF1	3048.92961423319	-1.12630027231106	0.084926066988547	-13.2621268386649	3.83852787634121e-40	2.99305472331852E-38
CAALFM_C504360CA	1858.89806592482	1.51198324748888	0.114376595800286	13.2193412202001	6.78556413142044e-40	5.22314449295492E-38
HOM6	9129.02552246285	-0.884761040586395	0.0669973002718194	-13.2059207907896	8.11018781277832e-40	6.16374273771152E-38
CAALFM_C204570WA	3072.50668041207	-1.39242925796871	0.10565251848129	-13.1793285951371	1.15413362353382e-39	8.66177284462129E-38
CAALFM_C112250CA	2604.71272232321	1.18747970246082	0.0909046675236435	13.0629123323285	5.36359280749247e-39	3.97568039705985E-37
FGR14	4818.20187198055	0.947309862227706	0.0729476952867788	12.9861520436465	1.46615278962548e-38	1.07350992059895E-36
CPA1	303.149752765093	-2.96721005327558	0.23128563577704	-12.8292016203548	1.12517649105428e-37	8.13922849673483E-36
ARO3	11071.4294680739	-1.64908216926067	0.131292441879904	-12.5603739685878	3.48680819869063e-36	2.49223766963554E-34
HIS7	5461.01773539401	-1.09309210589947	0.0870697126392951	-12.5542174513408	3.76888881253931e-36	2.66216569770424E-34
ANP1	2343.88814178561	2.20502841690244	0.17773482907338	12.4062820348625	2.41614239305742e-35	1.68680452650195E-33
CAALFM_C104590WA	713.152979721055	-1.959601267598	0.157973307441158	-12.4046353104807	2.46633108942023e-35	1.70205193803208E-33
CAALFM_C101160CA	3765.76414539268	1.36000351242306	0.110240323888319	12.3367154998641	5.74521004952571e-35	3.91980012924459E-33
ERG10	16600.2097216378	-1.02696817936359	0.083371475744138	-12.3179801028747	7.24871837400032e-35	4.89003428286494E-33
CAALFM_C208830WA	1792.48114884935	1.12929774179651	0.0923582458778091	12.2273623872261	2.22031661938479e-34	1.48119788697625E-32
CAALFM_C104790WA	922.383124970873	1.42987603326228	0.117557199411834	12.1632366236716	4.87866931915769e-34	3.21884951562887E-32
RHD3	782.880132873553	-1.56014091584934	0.128419268697978	-12.1488070417107	5.82087328366154e-34	3.79875252120694E-32
POL93	646.829303566046	-1.75220189678588	0.144324173481165	-12.1407374421205	6.42444008108446e-34	4.14756325234743E-32
CAALFM_C302880WA	155.279524344882	3.95773623713259	0.326249045106354	12.1310278037516	7.23358001812157e-34	4.62025685412786E-32
MPH1	2744.57125570414	1.1900427148871	0.0983166896953112	12.1041780248614	1.00369732570608e-33	6.34336709846245E-32
AAT1	6224.76195648131	-0.864463353482353	0.0714521239105956	-12.0984976536738	1.07561629635144e-33	6.7270835867646E-32
GCV1	1960.30821282969	-1.15025622038631	0.0955949170342947	-12.0326085954304	2.39472905253726e-33	1.48226321973544E-31
PLC2	847.041664831632	-1.62949581447019	0.136032037297933	-11.9787650529803	4.59111755237035e-33	2.81276222290118E-31
CAALFM_C112910WA	428.863517620413	-1.82980453359264	0.152959736140819	-11.9626548774121	5.57505035281449e-33	3.38107094124224E-31
ASR1	1359.86085572772	1.85870602728625	0.155979652324714	11.9163365194381	9.72933939780015e-33	5.84149537443921E-31
FET31	15156.2272259588	-0.915163950837893	0.0769370602680175	-11.8949690519736	1.25699608566419e-32	7.47228168151267E-31
GUT1	4407.61170020867	-1.2003222213096	0.101344332741997	-11.8439994505208	2.31160704189272e-32	1.36067536073763E-30
GLN1	35595.7583633463	-0.928626508132198	0.0789057760086688	-11.7688026796692	5.65209972808698e-32	3.29468026868294E-30
CAALFM_C306950WA	2482.44371718081	-1.10270639287054	0.0937512150123135	-11.7620490862514	6.12299908789093e-32	3.53485447343242E-30
CDR2	1237.73350080564	1.54014239899118	0.131499862529935	11.7121217418808	1.1047981233783e-31	6.317340888346E-30
CAALFM_C207190CA	5137.58315275048	1.70818417813175	0.14656757765565	11.6545842228832	2.17439153974457e-31	1.2316081891157E-29
MET3	1770.54073387417	-1.84818689732869	0.159656523926828	-11.576018642218	5.45198099002939e-31	3.05922372562023E-29
PGA45	1848.05793889585	-1.26744974365798	0.109584140717301	-11.5659960954357	6.12760325117088e-31	3.40649351111388E-29
CAALFM_CR02880WA	822.071713719326	1.95439303007111	0.16922586929354	11.5490204791385	7.46665492174768e-31	4.11282533487826E-29
PAD1	652.991506993005	1.44390002651909	0.12521853951465	11.5310403085333	9.20249199144398e-31	5.02288744696633E-29
TLO16	654.263609286197	-2.16134159552183	0.188955119390855	-11.4383860172165	2.68840183904178e-30	1.45415897672134E-28
ERG11	10964.1981786855	-0.940402456915645	0.082421873872311	-11.409622382191	3.74350909809797e-30	2.00678827008752E-28
PRN3	167.672596096444	-3.14496483449025	0.276420384948269	-11.3774707139592	5.41474068740771e-30	2.87700027320318E-28
SKN2	1123.86488848017	1.12946545698174	0.0998397125169868	11.3127875522435	1.13427627476062e-29	5.97385504707259E-28
MIS11	37673.7931675536	-0.726978296655539	0.0645527621525457	-11.2617690152066	2.02649341521586e-29	1.05800577956139E-27
CAALFM_C703350CA	871.823478653674	-1.20415043653365	0.107462216153438	-11.2053378353404	3.83886372120123e-29	1.98694291224933E-27
FCY2	936.534974689859	-1.24904918534267	0.112041936521319	-11.1480506685549	7.31922323469882e-29	3.75595011120784E-27
PNG2	4894.77414731496	1.20646228953163	0.108417812645363	11.1278973454113	9.1774809462946e-29	4.6696267458943E-27
BMT3	804.357817201199	1.60607273961614	0.144657162365801	11.1026147157152	1.21826747239362e-28	6.14662008760613E-27
CAALFM_C104010CA	615.326782312037	1.87784107012182	0.169386365169432	11.0861406598074	1.46471523107724e-28	7.32845853948978E-27
RAD32	1176.00399103713	-1.57678674557038	0.142527254159894	-11.0630542548829	1.89531570802244e-28	9.40452521567497E-27
CAALFM_C307230WA	4690.60658369393	-1.05441593331135	0.0954613638263126	-11.0454731741505	2.30549807374671e-28	1.13460741268649E-26
CAALFM_C504300CA	10842.3765418954	-0.888411272755785	0.0805794075332054	-11.025289214117	2.88589356110528e-28	1.40869145860781E-26
GDH3	6337.82339235632	-0.869137857720227	0.0793956078851902	-10.9469261697327	6.87408670931009e-28	3.32838843570144E-26
CAALFM_C207630CA	1025.82507164368	2.1349912781801	0.195738449506795	10.9073678858684	1.06289341490241e-27	5.10528965045924E-26
TLO13	801.946316405659	-1.55484903304064	0.142576190861288	-10.905390469811	1.08625897062772e-27	5.17611020607049E-26
TLO8	264.153058244263	-2.25161174140581	0.206608412491586	-10.8979673879325	1.17860745491738e-27	5.57193634592437E-26
PUP1	4047.46808412275	1.57741048866141	0.144979629562348	10.8802215416273	1.432144697449e-27	6.71765372147171E-26
CDC46	6678.53402687748	0.846832216038725	0.0780650210223522	10.8477805417647	2.04326636493992e-27	9.50990019775139E-26
FRP3	2058.13222943271	-1.15558696418948	0.106890356775588	-10.8109561895803	3.05469245262756e-27	1.41079796042891E-25
SOD3	3692.69786468497	1.51895077771964	0.14293476314861	10.6268814126091	2.23460165995274e-26	1.02416399743177E-24
ADE1	3519.65045715339	-0.947980229473467	0.0898520000355067	-10.5504633074262	5.05472228800027e-26	2.29913277402679E-24
EXG2	825.194054344942	-1.15599755147538	0.109654246405476	-10.542205061542	5.51894485071393e-26	2.49140938975086E-24
CAALFM_C603540WA	699.595525170594	-1.49670977786941	0.142301650528161	-10.5178666045986	7.14735906642517e-26	3.20244356976244E-24
CEX1	2218.83225537584	-0.930075050675973	0.0884577785844355	-10.5143387677115	7.41994527994435e-26	3.29995196005821E-24
LYS2	16618.9445042774	-0.793066464410426	0.0755813650178871	-10.4928835860895	9.31415943139905e-26	4.11192744309705E-24
CAALFM_C208100WA	879.65034066319	-1.33274184911658	0.12717330017298	-10.4797300007454	1.07048917546391e-25	4.6913992769966E-24
PRO2	2900.29158355842	-1.00802059999082	0.0963010254137399	-10.4673921763558	1.21956484723264e-25	5.3059908281049E-24
MPT5	7732.49160867996	0.900072501943338	0.0860321630048914	10.4620466405356	1.29037842795301e-25	5.57369214491358E-24
CAALFM_CR02390WA	2877.61744787962	-1.04653157239799	0.100230616881661	-10.4412364700259	1.60703710299799e-25	6.8918934045714E-24
ARG8	180.971976573051	-2.40430811481801	0.230453212907705	-10.4329554987846	1.75347747274294e-25	7.46658067116921E-24
PUT1	3361.98243362182	0.999177320159418	0.0958523030334537	10.4241347212147	1.92402580813431e-25	8.1351063042524E-24
GTT12	148.014979842295	3.20182106938767	0.307790130216785	10.4026112440075	2.41230373126772e-25	1.0128301819952E-23
CAALFM_CR07160CA	366.983632364912	1.94923274689235	0.187629687990758	10.3887224232252	2.7906599712436e-25	1.16355017134351E-23
CAALFM_C404600CA	1878.01609757809	1.21964845107126	0.117643501934298	10.3673252752406	3.49161151965137e-25	1.44576796993013E-23
CAALFM_C501960CA	7284.25347633172	-0.774089099307102	0.0746954872626556	-10.3632646050642	3.64311180818062e-25	1.49816734906277E-23
CAALFM_CR02300CA	2127.93182260646	-0.98723614718658	0.0955240516319617	-10.3349484273368	4.89675426051533e-25	2.00000765851252E-23
GEF2	841.941819431684	-1.18585444443023	0.114755812273378	-10.3337201047841	4.95988827759591e-25	2.01210602828958E-23
CAALFM_CR08990CA	479.492380014956	-2.01623075277191	0.195483602525232	-10.3140658690883	6.08703469726496e-25	2.45278901492475E-23
FTR2	13273.8569965935	-1.05427881549898	0.102429308990258	-10.2927455617147	7.59784618744167e-25	3.04116456729332E-23
ADE13	9197.53504378576	-0.758891481750449	0.0737906538722781	-10.2843848363777	8.28695528999012e-25	3.29502513649673E-23
CAALFM_C301180CA	3187.75952364288	-1.43836683140391	0.139907747734746	-10.2808232902937	8.59898952433006e-25	3.37440085647567E-23
CAALFM_CR01420WA	2664.14770728099	-1.19691126413624	0.11641743611868	-10.2812027479807	8.56519799817446e-25	3.37440085647567E-23
PGA13	858.830691438186	-3.09674346523413	0.302363861787933	-10.2417777274127	1.28846801482585e-24	5.02335192273661E-23
CAALFM_C504950CA	1871.78021768506	-1.04098993734648	0.101898638743829	-10.2159356609612	1.6824801377865e-24	6.51716822404525E-23
CAALFM_C202200WA	2600.84974280629	-0.876210879252476	0.0864494022294633	-10.135534273872	3.84267130670864e-24	1.4789358029153E-22
CAALFM_C604190CA	233.114250199193	-2.41321497553754	0.238224752793511	-10.1299925689471	4.06680347191908e-24	1.5552285379237E-22
UGA1	2613.41500268737	-0.811252596801407	0.0803182932697829	-10.1004710605151	5.49774650281513e-24	2.08914367106975E-22
CAALFM_CR00310CA	1287.09342818831	-1.33161764697448	0.132564690045754	-10.0450402480094	9.66082337110342e-24	3.64802412076132E-22
CDS	2296.27001845608	-8.40847943609679	0.845680243672603	-9.94285901676101	2.70937254517895e-23	1.0166920475784E-21
CDS	269.627793953168	-11.8508250101131	1.19302502118662	-9.93342536799937	2.97844376956924e-23	1.11071903058967E-21
NUP	410.91230477008	-1.80691710801196	0.182360207418368	-9.9085054442089	3.82322329432919e-23	1.41695263328102E-21
SAM2	53463.8023657449	-0.709722815338786	0.0729749216992516	-9.72557145403645	2.34584469872611e-22	8.64076783506231E-21
CAALFM_C601560WA	2674.11714497625	1.23862773840385	0.127595936405646	9.70742308333451	2.80334770671983e-22	1.0262987579967E-20
TPO3	4269.47719375531	0.732084613812515	0.0758363017903407	9.65348515855188	4.75129277407744e-22	1.72889465548854E-20
HGT16	693.472623853514	-1.31215986654852	0.136788432909878	-9.59262299183603	8.58736166580437e-22	3.10593490611382E-20
CAALFM_C500350CA	1416.63754669336	-0.935307534995519	0.0979811877547809	-9.54578686406954	1.35078234653495e-21	4.85634563388973E-20
SOD1	4769.77750515441	-0.988557689415081	0.103752275268717	-9.52805793275115	1.60252989529606e-21	5.72713660199854E-20
CAALFM_C103150CA	1547.14845976335	1.34703180231483	0.141555542770409	9.51592410972986	1.8010491213027e-21	6.39852007355114E-20
RTA3	1703.89821931654	-0.975669829466416	0.103026012082386	-9.47013098678618	2.79492992874709e-21	9.87103487776325E-20
SKN1	2484.69637500366	-1.25084817482288	0.132318044437565	-9.45334538565595	3.28170946593225e-21	1.15224465692732E-19
ILV5	36885.4401762942	-0.788673825486897	0.0834457990385244	-9.45133049924766	3.34550779987335e-21	1.16781562967672E-19
CAALFM_C100760WA	631.655164072868	-1.37351997324045	0.145454430893633	-9.44295725336047	3.62403933535907e-21	1.25773018320785E-19
COI1	1322.14753666559	-1.28895742509608	0.138894155453827	-9.28014156452085	1.69253537220523e-20	5.84021975558634E-19
CAALFM_C701040CA	2091.15331870522	1.01547397680349	0.109459453717068	9.27717015131736	1.74039403837702e-20	5.9710433179518E-19
CAALFM_C207980WA	569.011219846717	-1.59982369222324	0.172624068509346	-9.26767458349311	1.9024832065212e-20	6.49006202951892E-19
CAALFM_C306940WA	3102.81107605527	-1.13163928455282	0.122595894749296	-9.2306458292668	2.69005001749173e-20	9.12489282769511E-19
TEC1	2996.10792881778	-0.777154172853154	0.0845917554880808	-9.1871148478844	4.03518856399399e-20	1.36108270439438E-18
YMX6	342.862042873257	-2.41239153057187	0.263995075763568	-9.13801715276078	6.36078482247451e-20	2.13352804883447E-18
CAALFM_C404720WA	5664.75383146461	-0.821836886271825	0.0905640227520752	-9.07465085248759	1.14042541543909e-19	3.80395233016459E-18
CAALFM_C209780CA	3225.6070827003	-0.819258513063263	0.0905186366902739	-9.05071643827896	1.42033344268217e-19	4.71142651373687E-18
ROB1	7822.7844457261	-0.820905220678019	0.091116512738922	-9.009401216113	2.071845916537e-19	6.83481477081766E-18
CAALFM_C703680WA	206.008997297633	-2.01006166817144	0.224377869505984	-8.95837754675636	3.29490619930687e-19	1.08101731260319E-17
CTR1	13857.6340243051	-0.774793184163157	0.0865402515030719	-8.95298049989668	3.46011003541793e-19	1.12904894851355E-17
CAALFM_C404090CA	2795.05723965138	0.777886316129637	0.087479256305023	8.89223741703177	5.98905589327023e-19	1.94369143692943E-17
CAALFM_C600290WA	2558.54777202039	-0.933893762212617	0.105236157904976	-8.87426698963947	7.03955027140071e-19	2.27233654997257E-17
CAALFM_C403950CA	211.199220962827	-1.74378226608029	0.196568763109451	-8.87110565532395	7.24231993678952e-19	2.32528817649649E-17
HHT2	14326.0443007265	-0.834193146217582	0.0942768878920294	-8.84833138714698	8.88375262330673e-19	2.8371303590603E-17
SAP2	211.181066648457	-1.9255272795019	0.217862728062092	-8.83825928661429	9.72214380873935e-19	3.08845245649053E-17
CAALFM_CR02060WA	716.73259989638	-1.37761526047818	0.155942150178598	-8.83414303894375	1.00868515498688e-18	3.18744508975855E-17
CAALFM_C504940WA	351.369824117114	1.71353844419668	0.194279304071161	8.81997417269438	1.14486124893254e-18	3.59882038669684E-17
CAALFM_CR03540WA	640.759777429032	-1.19056686818068	0.13511479169594	-8.81152132373417	1.23458792040834e-18	3.86065930944358E-17
GPX2	485.042907127502	-2.03305079540109	0.230871251854054	-8.80599372626216	1.29698300698859e-18	4.03475957199973E-17
ARO2	12510.5057684834	-0.698317469502029	0.079384393340171	-8.79665939512393	1.40949304079791e-18	4.36216299842818E-17
VPS70	1289.47048248961	-0.939494817856108	0.106959286519125	-8.78366758447027	1.58228852966301e-18	4.87182581133165E-17
PLB4.5	2302.52770272827	-1.0114849145586	0.115293004301766	-8.77316816128018	1.73708324252897e-18	5.32114683068569E-17
GRE2	565.252961665274	1.4380733596767	0.164383676864372	8.74827347281694	2.16641735045721e-18	6.60262424981985E-17
GRE3	2133.97523196334	0.800818392972366	0.0919858217814273	8.70588942364657	3.15093929129864e-18	9.55466641664496E-17
GCV3	5577.16757463716	-0.609270613434252	0.0703229098215642	-8.66389936053843	4.55895880001422e-18	1.37547681584349E-16
HIS1	13073.1997296362	-1.22670747259287	0.141672669261674	-8.65874468933099	4.76987818330023e-18	1.43191743062673E-16
CDS	1108.36649793373	-1.36320997369221	0.158218358509588	-8.61600377183536	6.9331474950188e-18	2.06680201131472E-16
SIM1	27784.8625273917	0.542886182097784	0.0630115140996566	8.61566635645632	6.95359770628869e-18	2.06680201131472E-16
HHF22	20123.5403677331	-0.665221764201542	0.0777907028161316	-8.55143018535106	1.21572601640312e-17	3.59567438546027E-16
ZCF39	4384.73523401642	0.689584507783889	0.0812928446315016	8.48272084597062	2.19988015194998e-17	6.47454923152337E-16
CAALFM_C203110WA	136.766977381164	-2.14269252499291	0.252777171167224	-8.47660615513185	2.31858182025157e-17	6.79061719453192E-16
MCU1	1492.79931142579	0.87595249834896	0.103749617069831	8.4429468087519	3.09435933926855e-17	9.01870556940213E-16
PST2	619.479461877698	1.22366445153654	0.14525264742948	8.4243865650065	3.62645140794467e-17	1.05184609919323E-15
LYS4	4632.82272513856	-0.972976787868696	0.115826659899762	-8.40028356779628	4.45401751533805e-17	1.28566928663892E-15
CAALFM_C702420CA	154.279349530792	-10.0819632043246	1.20146267402035	-8.39140775850171	4.80355144522861e-17	1.37992932426567E-15
HRQ2	526.483145742194	1.37769470055805	0.164286447114334	8.38593033544178	5.03261339754369e-17	1.43884813518344E-15
MRF1	594.921183297871	-1.19263214982992	0.142334338463941	-8.37908942213589	5.33387397660006e-17	1.51775257609037E-15
TLO4	333.01699717067	-2.42635686104352	0.290273445229504	-8.3588660999463	6.33239334549134e-17	1.79338158709104E-15
PUT2	9156.82254022862	0.700195220117243	0.0839444105663733	8.34117739814983	7.35544526230382e-17	2.07333771619118E-15
CAALFM_CR04500CA	1100.14172866923	-0.959776393017464	0.115225149506385	-8.32957385717496	8.11338679383999e-17	2.27629786496333E-15
FRE7	19430.8756246644	0.590101280276639	0.0713285199084472	8.27300609958059	1.30623013817731e-16	3.64772360447282E-15
QDR1	617.861316414408	-1.56843057791636	0.189857381655908	-8.26109874810632	1.44337613676133e-16	4.01205107644215E-15
NRG1	3550.21612291759	1.75263856343671	0.212769479510622	8.23726489094135	1.76192100993332e-16	4.87491877587082E-15
GAD1	7943.70989871009	0.685679909247348	0.0837635009370297	8.18590318667335	2.70268942899343e-16	7.44355382186999E-15
DUR1%2C2	2451.14935399017	1.00103360262107	0.122377200040918	8.17990281103318	2.84072900338599e-16	7.78800773348378E-15
NCR1	4748.88829132908	0.646012332413005	0.0790868397972608	8.16839228965349	3.1252624700844e-16	8.52912539563033E-15
PHO100	227.081623522093	-3.96248368764086	0.487469748149533	-8.12867609258361	4.34004302209496e-16	1.179077751342E-14
ILV3	32091.0281051249	-0.604359819632048	0.0745539936358995	-8.10633730211114	5.21684941558481e-16	1.41089927437708E-14
CTA24	4885.80563981554	1.06898108879485	0.132168371864466	8.08802494662682	6.06399876245227e-16	1.63265688653648E-14
