gene_id	log2FoldChange.sc5314	log2FoldChange.plc124
CAALFM_C300360WA	-0.510294217151127	-0.191480357577556
CAALFM_C300380CA	-0.349679280029854	-0.0304306178839851
CAALFM_C300390WA	-0.34445312526714	-0.063851776826314
CAALFM_C300400CA	0.124367850169455	0.0114431271887807
CAALFM_C300410CA	-0.134074192468674	-0.06229917989936
CAALFM_C300420WA	-0.155644708594542	-0.00104132460647035
CAALFM_C300440WA	-0.315804601969549	-0.138170523669047
CAALFM_C300450CA	0.131094407589911	-0.0809482972092402
CAALFM_C300470WA	0.139008540854386	-0.0254351682610116
CAALFM_C300500CA	0.0807293539530266	0.0495612303330435
CAALFM_C300510WA	-0.150982905904768	-0.00241617563794015
CAALFM_C300520WA	0.0211696603162007	-0.0467528715209285
CAALFM_C300530CA	0.11226728744106	-0.125242988972238
CAALFM_C300570CA	0.00576357176748743	0.00123322122330091
CAALFM_C300590WA	NA	NA
CAALFM_C300610WA	0.206895493809012	0.0250639058399199
CAALFM_C300620CA	0.212473326747979	-0.020186637320122
CAALFM_C300630WA	0.0521218916270985	0.105485224901932
CAALFM_C300640WA	0.0418008401284309	-0.0551413105001451
CAALFM_C300660WA	-0.031058326294567	0.049230913616306
CAALFM_C300680CA	NA	NA
CAALFM_C300730WA	0.0032752946405751	-0.168597466429942
CAALFM_C300790WA	-0.0941417092905222	-0.0780494956062615
CAALFM_C300830CA	0.00756347837067421	-0.0752009921611335
CAALFM_C300840CA	0.23214035751501	0.0341752598220739
CAALFM_C300850CA	-0.310206870533997	-0.229501561668424
CAALFM_C300890CA	-0.166259811700388	-0.073397831473076
CAALFM_C300910WA	-0.0418137052462924	-0.143603042605372
CAALFM_C300940WA	-0.162675917219771	-0.115510532630729
CAALFM_C300950CA	0.170102362029572	0.145865005887516
CAALFM_C300960WA	-0.0729956496969637	-0.0115017124120808
CAALFM_C300990CA	-0.582415509404322	0.214218858537822
CAALFM_C301020WA	-0.265437972629862	0.0288494774589472
CAALFM_C301050CA	-1.88211899879313	NA
CAALFM_C301060WA	-0.514906482999715	0.359880244769205
CAALFM_C301070CA	0.101077042312075	0.177198591012245
CAALFM_C301090WA	-0.0531301426040034	0.0794389201769715
CAALFM_C301100WA	-0.401389933474456	0.2051329022915
CAALFM_C301110CA	-0.0227351033049815	0.0999059543653045
CAALFM_C301120WA	-0.276668202331122	0.0543848865857894
CAALFM_C301130CA	-0.296317911617889	0.13040307640262
CAALFM_C301140WA	0.232622690748663	0.110242917719476
CAALFM_C301150CA	-0.0332043770791665	0.274175244971399
CAALFM_C301170WA	0.103167640189649	0.0296406975528233
CAALFM_C301180CA	-0.0125821324048493	-0.237157275171414
CAALFM_C301190CA	0.192709389686514	-0.0152893671710075
CAALFM_C301210CA	-0.285146250500384	0.000794903627705316
CAALFM_C301220WA	-0.123994293785894	0.163523177520012
CAALFM_C301230CA	-0.712245545608863	0.661384779799197
CAALFM_C301260CA	-0.864818507349894	-0.437056606053526
CAALFM_C301280WA	-0.108441889633675	0.166266782981031
CAALFM_C301310WA	-0.204776473358537	0.00109156397102195
CAALFM_C301340WA	-0.0267972345426797	0.0951987644874043
CAALFM_C301420CA	-0.16800135476284	0.0268574907094358
CAALFM_C301430WA	0.187180190539772	0.0662374750346563
CAALFM_C301510WA	-0.340527544552327	0.0126250593160382
CAALFM_C301520CA	0.0473249824548843	-0.0621908056490369
CAALFM_C301540WA	2.68121846040628	-0.0176567649306969
CAALFM_C301560WA	0.107385623862725	0.0448701393597958
CAALFM_C301570WA	0.218742330364874	0.0860295223674113
CAALFM_C301590WA	-0.6491828842987	-0.0215082205970565
CAALFM_C301610WA	0.0530157592153718	-0.0668025308671367
CAALFM_C301620WA	0.128858374098979	0.205939088657609
CAALFM_C301640CA	-0.219937823239613	-0.332736026550155
CAALFM_C301660WA	-0.34774048576376	-0.0716830097824061
CAALFM_C301670WA	-0.252440303744369	-0.0922606145699463
CAALFM_C301680CA	-0.508120522402048	0.00711321573386106
CAALFM_C301690WA	0.309226308588984	0.0453117874850726
CAALFM_C301720CA	-0.175375582759267	0.022739209377606
CAALFM_C301740CA	0.121906088668624	-0.160099077076246
CAALFM_C301770CA	-0.0543614825516514	-0.00611931631578475
CAALFM_C301780CA	-0.127334624589055	-0.0172291930319664
CAALFM_C301790CA	0.197087244388466	-0.0336815475866119
CAALFM_C301800CA	-0.137543204014191	-0.231493699114225
CAALFM_C301820WA	-0.0329750911599067	0.131438664446468
CAALFM_C301850WA	-0.117057599193596	0.0073854461920973
CAALFM_C301890CA	-0.196172843928276	-0.263498591714053
CAALFM_C301900CA	-0.108012890941812	-0.10886338219916
CAALFM_C301910CA	-0.975765313391307	-0.0910648249649437
CAALFM_C301940CA	0.179047803885098	0.211312519270231
CAALFM_C301950CA	0.0571913975302278	0.185577355848845
CAALFM_C301970CA	-0.360316306826782	0.576572220756793
CAALFM_C302010CA	-0.336914584395755	-0.0168715665354448
CAALFM_C302020WA	0.157609692713945	-0.00362127042814199
CAALFM_C302030WA	0.0792347077067315	-0.022144602978633
CAALFM_C302040CA	0.0745496153402857	-0.0976465789381862
CAALFM_C302060WA	-0.439063900093232	-0.198900637736917
CAALFM_C302070CA	0.00307287855876687	0.0689260044983332
CAALFM_C302080WA	-0.35787191571056	0.0549082991357941
CAALFM_C302090CA	0.301075542260071	-0.0648199342592481
CAALFM_C302120WA	-0.692926905900601	-0.0621109071154398
CAALFM_C302140CA	0.220033167040167	0.476137034006464
CAALFM_C302160CA	-0.280243715897763	0.0284458570225707
CAALFM_C302180CA	0.244842393090004	0.100142825647645
CAALFM_C302190CA	0.15256623060289	0.108608638981259
CAALFM_C302200WA	0.0945245747622515	-0.00517886224396689
CAALFM_C302210CA	-0.0276449162941387	0.151402091316839
CAALFM_C302250CA	-1.16274543429227	0.368095976785491
CAALFM_C302260CA	-0.275226961691971	-0.260818422799343
CAALFM_C302270WA	-0.282026571892909	-0.0944232925645802
CAALFM_C302290WA	-0.402330038412968	-0.0330216609804753
CAALFM_C302330CA	-0.266251421729811	0.201171088595985
CAALFM_C302340WA	-0.306332877989864	-0.231879560951148
CAALFM_C302350WA	-0.065968346700899	-0.000605358553219901
CAALFM_C302360CA	-0.0140995448467257	-0.0428150703010732
CAALFM_C302390WA	-0.0264226565196105	-0.0638735127376586
CAALFM_C302410CA	0.0204196902721734	-0.0146173112677216
CAALFM_C302490CA	0.0581912636928889	-0.0581122236498406
CAALFM_C302530WA	-0.221793439397391	0.120879395770201
CAALFM_C302570WA	-0.163060164977341	-0.241643433329889
CAALFM_C302580CA	-0.0745314358488437	-0.00655054032037296
CAALFM_C302620CA	-0.38972187328152	0.0350071866712342
CAALFM_C302630CA	-0.167008914884711	-0.209895476907002
CAALFM_C302660WA	-0.593720504738566	-0.312955197028208
CAALFM_C302670WA	-0.0611544972477284	-0.0673353614262369
CAALFM_C302690CA	0.106181202461613	0.171635780213881
CAALFM_C302710WA	0.271460500251811	-0.134851106054618
CAALFM_C302720WA	-0.0591746646695115	-0.0336979349537852
CAALFM_C302750WA	-0.830724273317893	0.0786264130126068
CAALFM_C302760CA	0.180856289864642	-0.0516375400146863
CAALFM_C302770CA	-0.0573365343887482	0.0497019279926374
CAALFM_C302790WA	0.118304531634454	-0.682541209578504
CAALFM_C302820CA	-0.318737507786633	0.234790883746183
CAALFM_C302840WA	0.190384949883791	0.0270732773031518
CAALFM_C302850CA	-0.00997251220055551	0.0537213199568215
CAALFM_C302870CA	-0.0909639801565505	0.0806751718388909
CAALFM_C302880WA	-0.303409284716457	0.00813533039204088
CAALFM_C302890CA	-0.957026511050149	0.125337897109925
CAALFM_C302900WA	-0.38003465787899	0.356343190111537
CAALFM_C302910WA	-0.392628483847167	-0.0991359531476462
CAALFM_C302920WA	0.400399993768874	0.0379806716032516
CAALFM_C302930WA	-0.218868742172087	0.23700736100575
CAALFM_C302970CA	0.0466406249873522	0.0141742934494163
CAALFM_C302980CA	-0.911240826301749	0.0633370599785389
CAALFM_C302990CA	-0.847503898361849	-0.0255326973095103
CAALFM_C303000WA	0.500310556032539	1.46446248054787
CAALFM_C303020WA	-0.462284804310571	0.709911284630022
CAALFM_C303060WA	-0.0380747293046845	0.0737405655342539
CAALFM_C303070WA	0.0634543608139402	-0.0118206018055115
CAALFM_C303080WA	0.0605417620943556	0.0704812871083728
CAALFM_C303100CA	0.111144203347879	-0.117994414801147
CAALFM_C303110WA	-0.0351384897609348	-0.0884924514353633
CAALFM_C303130CA	-1.30714104199957	0.328234718327687
CAALFM_C303150WA	-0.224553938373686	0.0307902608523394
CAALFM_C303160CA	0.149076375126356	-0.137631874962211
CAALFM_C303190CA	-0.0596674519490742	-0.0505011173344811
CAALFM_C303200CA	-0.0932639847641706	0.118754741656243
CAALFM_C303210WA	0.108441239732925	-0.0484913620909878
CAALFM_C303230CA	-0.685588034036821	0.020343897948656
CAALFM_C303250WA	0.0944469873041033	-0.0573842786450133
CAALFM_C303260WA	0.111073349651385	-0.0946004778557295
CAALFM_C303270WA	0.13341208437431	-0.0863527091180596
CAALFM_C303300CA	-0.143493319404809	-0.18496902274897
CAALFM_C303310CA	0.116746117898696	0.247749759769048
CAALFM_C303330CA	0.106462521588831	-0.0103296361672688
CAALFM_C303340CA	0.103646347644368	-0.0100400342719321
CAALFM_C303370CA	-0.206884828190924	0.110691491148263
CAALFM_C303380WA	-0.0864278086517259	0.0235114792458849
CAALFM_C303410CA	0.131674815407151	0.0475140931430921
CAALFM_C303430CA	-0.193569224902271	-0.161518192630957
CAALFM_C303440CA	-0.0360521815396884	-0.191042116590189
CAALFM_C303460CA	0.72026136233487	0.868935673246234
CAALFM_C303470WA	-0.796291326748028	0.100978207336166
CAALFM_C303510CA	0.104678442661614	0.0743794455916323
CAALFM_C303530WA	-0.140314576739572	-0.271419903059262
CAALFM_C303540WA	0.156761372262986	0.0233245563896299
CAALFM_C303560WA	0.199210377920265	-0.0365613222886394
CAALFM_C303570CA	-0.702541381847438	-0.275458150089261
CAALFM_C303590WA	0.158856383657503	-0.0655221380331637
CAALFM_C303620CA	1.22736704949047	-0.582534454776077
CAALFM_C303670WA	-0.0527284210267857	0.0303580227956049
CAALFM_C303680WA	0.0752996632897412	-0.0546569884983754
CAALFM_C303690WA	-0.152809372412599	-0.270295479828001
CAALFM_C303740WA	0.319798839359712	0.114526804434421
CAALFM_C303760WA	0.0277529468749049	-0.0472420287749031
CAALFM_C303770CA	0.0542962414972315	-0.132035719946344
CAALFM_C303780WA	0.0866884249032713	0.106301356168144
CAALFM_C303820CA	0.0801839652785896	-0.0437767976575914
CAALFM_C303830WA	0.103332301916811	-0.0234657734047122
CAALFM_C303840CA	0.129269652625843	-0.0106688593681634
CAALFM_C303860WA	0.393137596624456	-0.149325078371072
CAALFM_C303920WA	0.23388049706826	-0.146829782251425
CAALFM_C303930WA	0.267038470332891	-0.0507986203234144
CAALFM_C303980CA	-0.140692557222663	-0.0304343293224375
CAALFM_C304040WA	-0.685110778456684	-0.561319976244358
CAALFM_C304080WA	-0.0447150597611769	-0.129453558728291
CAALFM_C304100WA	-0.0336637505867331	0.204276808224273
CAALFM_C304120CA	0.00807234292547206	0.126304428751713
CAALFM_C304130WA	-0.0178485387223387	-0.0599920230144641
CAALFM_C304170WA	0.184318559000153	-0.0596557116312068
CAALFM_C304190WA	-0.604553638075021	0.00306094539629909
CAALFM_C304210WA	0.105409340125216	0.0928524985109716
CAALFM_C304230WA	0.263567971595819	0.162781297372739
CAALFM_C304260WA	-0.151189071843978	0.00872794170222498
CAALFM_C304310CA	-0.166950752792339	0.0843958115741601
CAALFM_C304330CA	0.294617769613771	-0.016191763569859
CAALFM_C304350CA	-0.262236421276531	0.0171164572914778
CAALFM_C304360WA	0.193465131599953	-0.0178784458890236
CAALFM_C304370CA	-0.00391921495706111	0.0765598337517501
CAALFM_C304380CA	-0.255880774347845	0.00478223780435915
CAALFM_C304410CA	-0.0465843205976681	0.00616576592863798
CAALFM_C304420WA	0.0397032274710868	0.018723997192175
CAALFM_C304440CA	-0.338227103892484	-0.00494178537214965
CAALFM_C304450CA	-0.195947878298805	0.232086532213486
CAALFM_C304460WA	0.0922745310544942	-0.0307639519752831
CAALFM_C304510WA	0.207763048414526	0.129147730942361
CAALFM_C304540CA	0.155900546567613	-0.118442043979644
CAALFM_C304590WA	-0.225920122873461	-0.0343086346890556
CAALFM_C304620CA	0.081666730330472	0.0323842657426909
CAALFM_C304630WA	-0.0438579974440746	-0.0654260261565039
CAALFM_C304650WA	0.0994723714505778	0.0753823912846061
CAALFM_C304690CA	-0.0220497380166634	-0.0328076915158742
CAALFM_C304700WA	-0.232123092710322	-0.251183795330464
CAALFM_C304720CA	0.140556356520182	-0.054386639413874
CAALFM_C304730CA	-1.01147400270249	-0.0533320660850129
CAALFM_C304740CA	0.0271170254695198	-0.134584562605468
CAALFM_C304750WA	-0.00461512394929494	-0.109072570592715
CAALFM_C304780CA	0.0781599964491464	0.0674445106069045
CAALFM_C304790WA	0.149752020371291	0.0300907196086866
CAALFM_C304800CA	-0.021258750464597	-0.0464264906550972
CAALFM_C304810CA	0.197623036452257	-0.0727972747889621
CAALFM_C304840CA	-0.288677799815255	0.0232505830111577
CAALFM_C304870WA	-0.341397084993301	-0.321476498290581
CAALFM_C304920CA	0.291742065614982	0.141337058279079
CAALFM_C304940WA	0.118809326853786	-0.0466894884316734
CAALFM_C304970CA	-0.203960050931203	-0.0352347838363124
CAALFM_C305010CA	0.083513179655628	0.026431990378726
CAALFM_C305020WA	0.0875891351628129	0.0272908699523777
CAALFM_C305060WA	0.00199726844952872	0.0512251382070278
CAALFM_C305080WA	-0.19103585137932	-0.120535775713331
CAALFM_C305090CA	0.0991806341117176	-0.0660879961364015
CAALFM_C305110WA	0.13941459694871	-0.00653520374521791
CAALFM_C305120CA	0.162239506065214	-0.0503546676256029
CAALFM_C305140CA	0.103302610291348	-0.00164437615739099
CAALFM_C305150WA	-0.221558046054683	-0.0941817707763793
CAALFM_C305160CA	-0.685135568783514	-0.116628111184632
CAALFM_C305250CA	-0.296258738306516	0.217089922378235
CAALFM_C305280CA	-0.157444184081999	0.0360625318209075
CAALFM_C305290CA	-0.403543798727957	-0.0724511556388799
CAALFM_C305300CA	0.0314469509326734	-0.0171575078916228
CAALFM_C305320WA	-0.620206016180648	-0.114773529343577
CAALFM_C305330CA	0.356709486412185	0.301514290662248
CAALFM_C305360CA	0.0285661792385599	0.0378768083982282
CAALFM_C305380WA	-0.188274512074079	0.174450858004948
CAALFM_C305400CA	0.0902993012477632	0.263236187921497
CAALFM_C305410WA	-0.216229559764087	0.0125524758753304
CAALFM_C305420WA	0.0249961796962275	-0.0207333539048515
CAALFM_C305430WA	0.102874172130285	0.0303562513484432
CAALFM_C305440CA	-0.201898735718548	0.0833883523785251
CAALFM_C305450CA	-0.230669517183668	-0.100568760915417
CAALFM_C305460WA	-0.256544041303572	-0.0199069964971608
CAALFM_C305510WA	0.111012204710682	0.0397050930705381
CAALFM_C305540CA	0.299372115766164	0.0913385619421819
CAALFM_C305550CA	0.0984807054253905	0.0732795705350123
CAALFM_C305640WA	-0.85553305487547	0.245789901781931
CAALFM_C305660CA	-0.728753715792435	-0.22173866381273
CAALFM_C305680WA	-0.0571957135607286	0.0929152595079704
CAALFM_C305750CA	-0.565785730733126	0.215470813030467
CAALFM_C305760WA	-0.100070596042103	0.547270892891831
CAALFM_C305790CA	0.146264625626249	-0.0104316870285073
CAALFM_C305800WA	-0.179629954453668	0.142925562395181
CAALFM_C305840WA	-0.760553828887801	-0.0836208836304373
CAALFM_C305850WA	0.0142936515441731	-0.0406108913304205
CAALFM_C305860CA	0.111489223324639	0.0683513208092937
CAALFM_C305880CA	-0.133120089674193	-0.0538614873865827
CAALFM_C305900WA	-0.216998973320838	0.0012940700021884
CAALFM_C305940CA	0.0994227015765768	-0.0524950896013054
CAALFM_C305950WA	-0.0291201459355922	-0.00407157253013713
CAALFM_C305970CA	-0.21576192379548	-0.226792712961094
CAALFM_C305990CA	-0.57692110270329	-0.226831232775166
CAALFM_C306040WA	-0.882403774253481	0.00224189183058873
CAALFM_C306050CA	0.0595945607268724	-0.0225996624542497
CAALFM_C306110CA	-0.0721098067763019	-0.0626491969030398
CAALFM_C306140WA	-0.217385176260548	0.080110525826111
CAALFM_C306150WA	-0.617786198549482	-0.240055588775101
CAALFM_C306160CA	0.32954719113804	-0.0802554531980063
CAALFM_C306170CA	-0.0847436310528173	-0.15270110745223
CAALFM_C306240CA	-0.0073941725591742	-0.0775982352776081
CAALFM_C306260CA	-0.112341832987088	0.0610538610338389
CAALFM_C306270CA	0.00269878669952442	0.0949921591507287
CAALFM_C306280WA	0.296122175244943	-0.0282087901912434
CAALFM_C306290WA	0.0467382799819465	-0.0265275372583757
CAALFM_C306350WA	0.182321546858229	-0.052333821396958
CAALFM_C306370CA	0.389671882186799	-0.0934562173966945
CAALFM_C306390WA	NA	NA
CAALFM_C306400CA	0.00328790858735444	-0.0645548855221072
CAALFM_C306410CA	0.0591349617500212	0.128704566993876
CAALFM_C306420CA	0.189933714462812	0.105846294262602
CAALFM_C306440WA	-0.740422697430198	-0.0146663140819051
CAALFM_C306490WA	0.462088090714999	-0.0473996511586276
CAALFM_C306520CA	0.0613452210531067	0.113130525476547
CAALFM_C306530WA	-0.219897596722041	0.0900215599228364
CAALFM_C306540CA	0.148473132628323	0.145354184833913
CAALFM_C306550CA	-0.0260696332153074	-0.00111899586906001
CAALFM_C306560WA	0.104044723286067	0.10092642542244
CAALFM_C306600CA	0.151811419251298	0.259100099229854
CAALFM_C306610WA	-0.591596507354088	-0.0965034373737282
CAALFM_C306630WA	0.133554302806186	-0.0512654009769933
CAALFM_C306640WA	0.0192904751806909	-0.241837763804362
CAALFM_C306660CA	-0.660195442396342	0.150192885216129
CAALFM_C306670CA	0.0114516811973266	0.582503549847664
CAALFM_C306680CA	0.239274507881602	0.178807208009576
CAALFM_C306690CA	0.168303009861916	-0.0231177660681041
CAALFM_C306700CA	0.0220101192893477	-0.000122117403554933
CAALFM_C306710WA	0.111552033697673	0.0585689158895326
CAALFM_C306730WA	0.0144814237916694	-0.0874173349684842
CAALFM_C306740WA	0.0651644504030605	0.100981298879611
CAALFM_C306750WA	0.000341396128793172	0.216930500358919
CAALFM_C306760WA	0.0545098704563883	0.0546954614394414
CAALFM_C306800CA	0.184837312338175	0.0324341129958531
CAALFM_C306810WA	-0.00354934052753354	0.0907799587289644
CAALFM_C306820CA	-0.163729747958202	-0.240529037426805
CAALFM_C306830CA	0.102355253668776	-0.0166156234856188
CAALFM_C306860CA	0.182943732890874	0.155750537855075
CAALFM_C306880WA	-0.165162238053718	-0.145511952645715
CAALFM_C306920WA	-0.180524102242322	0.116707124816369
CAALFM_C306940WA	0.218531487257288	0.0780419743853116
CAALFM_C306950WA	0.423119367259039	0.27170202783629
CAALFM_C306970WA	-0.159329284392329	0.204958094747452
CAALFM_C306990WA	0.10562150512547	0.338100390637631
CAALFM_C307030CA	-0.314061705005682	-0.158006664197967
CAALFM_C307050WA	0.122528881278976	0.236391879615274
CAALFM_C307070CA	-0.482188392286685	-0.0779464361086645
CAALFM_C307100CA	0.212317088942583	0.0901410936282063
CAALFM_C307110WA	-0.0895286067552906	-0.043230789414508
CAALFM_C307120WA	-0.000748406229306816	-0.134632417895496
CAALFM_C307130WA	-0.153256961912321	0.482143447912711
CAALFM_C307140CA	0.0437840895268193	-0.0603416896885034
CAALFM_C307170CA	-0.411702738195126	-0.0483938381167381
CAALFM_C307230WA	-0.0708961951143592	-0.0644731589838558
CAALFM_C307240WA	0.272214418880169	0.283985611504075
CAALFM_C307280CA	-0.55492386714538	-0.181142725619065
CAALFM_C307290WA	-0.0283724700325062	-0.0219174560507007
CAALFM_C307330WA	0.102476750516827	0.104723972373841
CAALFM_C307350WA	0.163235445861367	-0.0456428245504581
CAALFM_C307370WA	0.307405658312555	0.111501311406134
CAALFM_C307380WA	0.314490503250878	0.13110757110344
CAALFM_C307390CA	0.1071998830173	0.00293851666621551
CAALFM_C307400WA	0.191210787532072	0.0520703872139381
CAALFM_C307420WA	0.0372695939749153	0.0527289506404403
CAALFM_C307430WA	0.0406099938273376	-0.0945314689533469
CAALFM_C307450CA	-0.294540916779032	0.119665960631951
CAALFM_C307460WA	0.165100452174414	-0.100178679204906
CAALFM_C307470WA	-0.000541714927926932	-0.0578429377926304
CAALFM_C307480WA	0.214309805434281	0.0357383831643399
CAALFM_C307490WA	0.0909212313375853	-0.0061970356482292
CAALFM_C307540CA	-0.540751990229556	-0.123895967888862
CAALFM_C307550CA	0.0070450140843932	0.0151184962441869
CAALFM_C307570CA	0.0535837363175466	-0.027960028332557
CAALFM_C307580WA	0.293865264984893	0.0969812820008246
CAALFM_C307590WA	-0.0682645793773214	0.0663193013030811
CAALFM_C307600WA	0.0256303550982903	0.0399647940465943
CAALFM_C307630CA	-0.169345080387606	-0.168695808376655
CAALFM_C307650CA	0.0513694537621555	0.00054572452806145
CAALFM_C307660WA	0.156198259040793	-0.0123400170290235
CAALFM_C307670WA	0.116190872281113	-0.0655120649882865
CAALFM_C307680WA	0.131862723404003	-0.0289994549744611
CAALFM_C307690CA	0.0899325285218889	0.0446789725452891
CAALFM_C307700WA	0.274399104709108	0.0306815002311619
CAALFM_C307740WA	0.0134001413023399	-0.146445751478342
CAALFM_C307760CA	-0.0214107717902413	-0.152851609999224
CAALFM_C307770CA	-0.153310794307859	-0.144357790594268
CAALFM_C307800CA	-0.122471480312255	-0.0459945116770238
CAALFM_C307820WA	0.0251086693175047	-0.186293120808543
CAALFM_C307840CA	NA	NA
CAALFM_C307850WA	-0.0999830634034298	-0.128775013097693
CAALFM_C307880CA	-1.26660951869969	-0.265812311891053
CAALFM_C307900CA	-0.715531295803513	-0.272907073414937
CAALFM_C307910WA	NA	NA
CAALFM_C307920WA	-0.608842011039402	-0.136489283385424
CAALFM_C307930CA	NA	NA
CAALFM_C307940WA	-0.00123598808965868	-0.0706037075996603
CAALFM_C400020WA	-0.414228382086018	-0.187753217207253
CAALFM_C400030CA	0.161353664268323	-0.160939213816573
CAALFM_C400050WA	0.231729830392361	-0.0324435239434994
CAALFM_C400060WA	-0.187042219489461	-0.0382022521262613
CAALFM_C400070CA	-0.444371120380469	-0.136208797129179
CAALFM_C400080CA	-0.554891234433795	-0.0262540763178312
CAALFM_C400100CA	0.106494423172666	-0.0591204095265326
CAALFM_C400170WA	0.214916739241791	-0.0140169071150581
CAALFM_C400190WA	0.0733741478284208	-0.00942044157174418
CAALFM_C400210WA	0.103962430250095	-0.118838896979638
CAALFM_C400230WA	0.262231801660362	-0.0045174353901195
CAALFM_C400250WA	NA	NA
CAALFM_C400260WA	0.0616096505563653	-0.178795564219313
CAALFM_C400290CA	-0.878204027939026	-0.0550292321916061
CAALFM_C400320CA	0.265864074336039	0.158715845443994
CAALFM_C400330CA	0.146211434298048	-0.0393701676388583
CAALFM_C400380WA	-0.12901473984152	-0.0186324208980408
CAALFM_C400390WA	0.285239722919309	-0.104569864393274
CAALFM_C400410WA	-0.457962020245765	0.0100369292028759
CAALFM_C400420CA	-0.820318882113143	-0.146578622394119
CAALFM_C400460CA	0.0197438993753371	-0.112855417319182
CAALFM_C400470CA	0.00325910053968589	0.01201229415827
CAALFM_C400490WA	-0.0998553979472064	-0.0749730605022172
CAALFM_C400500WA	0.0269898202323961	0.25756834337299
CAALFM_C400530CA	-1.16865195186368	0.225494266318122
CAALFM_C400560CA	0.111292133219041	-0.153679997070946
CAALFM_C400580WA	0.101422233353751	0.221226203011167
CAALFM_C400590CA	-0.0101125299972255	-0.138668134069353
CAALFM_C400610WA	0.0697444126621548	0.121504390832887
CAALFM_C400640WA	-1.12930594735121	-0.102376024043919
CAALFM_C400660WA	-0.0270222871207091	-0.0332081939383811
CAALFM_C400680WA	0.0277863893920646	-0.00478644933806465
CAALFM_C400690CA	0.20372029543167	-0.26573170983534
CAALFM_C400700CA	-0.0878970424158262	0.0472576370800415
CAALFM_C400710WA	0.142227719804543	-0.0489668176609493
CAALFM_C400730CA	-0.203061708603144	-0.303271308733172
CAALFM_C400740WA	0.133873998949987	0.0726229801507049
CAALFM_C400750CA	0.493718773707987	0.241607228217969
CAALFM_C400770CA	0.00116006380660344	0.199428850914205
CAALFM_C400780CA	-0.060309495886631	0.0888681786016571
CAALFM_C400800WA	0.0132934153551338	0.0774329309793201
CAALFM_C400810CA	0.098472924261547	0.183523731351558
CAALFM_C400820WA	0.137614354562483	-0.0417106461871298
CAALFM_C400840WA	0.240561748626117	0.0580024619853124
CAALFM_C400850CA	-0.333808368691386	-0.0288573748775919
CAALFM_C400860CA	0.307658076292873	-0.115816146920535
CAALFM_C400880WA	0.0479418221311322	0.0717645895493112
CAALFM_C400920CA	0.075045787304921	-0.0927123289477238
CAALFM_C400940WA	-0.0661839039561671	-0.0664285469024652
CAALFM_C400950CA	0.286835373877477	0.212153563647302
CAALFM_C400990WA	-0.155873843066692	0.193122319615707
CAALFM_C401020CA	-0.134399008228796	-0.0334183628914934
CAALFM_C401090CA	-0.121635306983755	0.331798929232353
CAALFM_C401120CA	-0.0803734121935112	0.0351177202397654
CAALFM_C401130CA	-0.183264549993607	0.18298933969356
CAALFM_C401140CA	0.236190895394576	-0.00152628744710107
CAALFM_C401220CA	-0.544351928618921	-0.191646302171587
CAALFM_C401230CA	-0.457672916555444	-0.13196136043856
CAALFM_C401240CA	0.19755326361042	0.0619101510177627
CAALFM_C401280CA	-0.0281881432960058	0.0766098440948214
CAALFM_C401290WA	0.128074250543035	0.202699461652504
CAALFM_C401300WA	-0.118085354689284	0.487579693952968
CAALFM_C401310WA	0.151490234606912	0.057633936486305
CAALFM_C401340WA	0.324901955697649	-0.0616430976922698
CAALFM_C401420WA	-0.261465531951093	-0.288874143855013
CAALFM_C401430CA	0.0143780225228307	0.17708976375501
CAALFM_C401460CA	0.055260282807237	0.274623090978618
CAALFM_C401470WA	0.00835854842248869	-0.001175122304374
CAALFM_C401500WA	-0.00425056699927072	0.0522139167769793
CAALFM_C401510WA	0.121165178042582	-0.0212138675982309
CAALFM_C401560CA	-0.200052645419347	0.0209328605621771
CAALFM_C401650CA	-0.513656356268263	-0.124881274530746
CAALFM_C401660WA	-0.0212997286389834	0.157988097558754
CAALFM_C401670CA	-0.131014006691836	0.0842082305704778
CAALFM_C401710CA	0.118157902787069	-0.217834207897571
CAALFM_C401720CA	-0.0178852558894927	-0.218615752196637
CAALFM_C401730CA	0.000364996213054244	0.074957149750101
CAALFM_C401760WA	0.0112316953555774	0.123419124255077
CAALFM_C401780CA	-0.0137343527942769	-0.0569704946881506
CAALFM_C401790WA	-0.215165986431	0.0124809349808976
CAALFM_C401800WA	-0.353762248838467	0.714279393194855
CAALFM_C401820CA	0.0347974828690827	-0.0309850326922402
CAALFM_C401830CA	-0.15695857608671	0.0149672828790615
CAALFM_C401840CA	-0.253792860460738	-0.0325133992785539
CAALFM_C401860CA	0.262301863252815	-0.0961002193892048
CAALFM_C401910WA	0.0840850203798818	0.0894686933653879
CAALFM_C401930CA	0.229550572886264	-0.102194999648254
CAALFM_C401950WA	0.199952146155983	0.0413245554447276
CAALFM_C401960CA	0.135706785440477	-0.237571576017035
CAALFM_C401970WA	0.025291984668876	0.287540201462706
CAALFM_C401990WA	-0.236641152393951	-0.0759879405223207
CAALFM_C402040WA	-0.188296940697666	0.051303382571166
CAALFM_C402080WA	-0.0484706468674479	-0.0398649590808462
CAALFM_C402090CA	0.330766259909135	0.0055360567210067
CAALFM_C402100CA	-0.151706364694459	0.325782027029904
CAALFM_C402110WA	-0.0601550188862458	-0.0110890478111015
CAALFM_C402150CA	-0.303487331615134	-0.205160709647873
CAALFM_C402160CA	0.147652269396084	-0.0299531200880298
