gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CAALFM_C104720WA	123.517233946089	0.0190035077391311	0.383835316284171	0.0495095342531272	0.960513239283867	0.999948133873345
PSF2	504.199147730372	0.0900061500304203	0.142249744225345	0.632733299596216	0.526907820415301	0.999948133873345
CAALFM_C105180CA	1085.92082638079	0.0994712775523589	0.105872587886069	0.939537604005684	0.347454794820635	0.999948133873345
CAALFM_C105190CA	1826.73733865277	0.161584066856415	0.0992357773395183	1.62828438682535	0.103464598527188	0.999948133873345
RPS27A	235.040306668232	0.282847473781363	0.217653880598791	1.29952874262208	0.193762536077618	0.999948133873345
SSH1	5334.94236643204	0.140438589946456	0.103435439217934	1.35774151498075	0.174545718656807	0.999948133873345
RIB4	3468.1632412376	0.0786428861520497	0.0881234730644047	0.892417007833701	0.372169458267483	0.999948133873345
AUT7	551.949868964797	0.0125063018016907	0.115998241185597	0.107814581271802	0.91414277613191	0.999948133873345
CAALFM_C105720WA	95432.813076501	-0.106740323981246	0.0939064226245825	-1.13666691795907	0.255677553967254	0.999948133873345
CAALFM_C105790WA	819.15545308033	-0.00779542991621966	0.162322330395292	-0.0480243839355682	0.961696809454037	0.999948133873345
CAALFM_C106050CA	4967.73388387549	0.0979733950774368	0.116375824799352	0.841870682732916	0.399860342130211	0.999948133873345
HAC1	2210.72787883838	-0.0490419897048175	0.102625965094461	-0.477871167006099	0.632741904305165	0.999948133873345
RPS14B	38759.1649390959	0.0386604117171708	0.122838932977965	0.314724418227452	0.752970902657599	0.999948133873345
CAALFM_C106470WA	15729.1369563666	0.0353686038629361	0.138336935808688	0.255669996275246	0.798205664806166	0.999948133873345
CAALFM_C106480CA	3296.15812212991	0.0271804852876291	0.105967272921022	0.256498865530747	0.797565656322547	0.999948133873345
CAALFM_C106640CA	785.845861528406	0.135355937002727	0.107831351612809	1.25525586926473	0.209385889822233	0.999948133873345
CAALFM_C106840CA	487.309348978404	-0.0438866684539797	0.153224121423104	-0.286421407062885	0.774555380723705	0.999948133873345
CAALFM_C106870CA	13.0984437269946	1.59317620775304	0.997512878292304	1.59714851048388	0.110232606964761	0.999948133873345
SPO22	118.159284881186	-0.159131426554995	0.255520646542734	-0.622773261996979	0.533433531322973	0.999948133873345
CAALFM_C106890CA	19845.6530645351	-0.210747886620611	0.522255127427471	-0.403534356203864	0.686555165740486	0.999948133873345
MMD1	3375.66634302886	-0.0754089595063146	0.101822973285901	-0.740588858023027	0.458942765760257	0.999948133873345
CAALFM_C107060CA	550.605924379479	0.0857203415554581	0.126529347149579	0.677473989130143	0.498105267907289	0.999948133873345
CAALFM_C107150WA	329.629154122586	-0.134221235636206	0.139634499801924	-0.961232616771667	0.336435219916202	0.999948133873345
CAALFM_C107160CA	95.9663797561786	-0.138862729397749	0.268091100795846	-0.517968440524606	0.604480288836655	0.999948133873345
CAALFM_C107280CA	257.384930095675	-0.0107132985313871	0.158794623647161	-0.067466380695557	0.946210425341786	0.999948133873345
CAALFM_C107340WA	4406.29704152402	-0.223009362077956	0.158880314823216	-1.4036311693245	0.160428708511079	0.999948133873345
CAALFM_C107530WA	22.1845969667592	0.701310608305983	0.696482469191404	1.00693217608217	0.313967368350672	0.999948133873345
CAALFM_C107920WA	870.674131434439	0.197310374565356	0.119452386753776	1.65179097653416	0.0985771688103065	0.999948133873345
CAALFM_C108040WA	115.841939050605	-0.241373552609242	0.21018145582389	-1.14840556062894	0.250801179222973	0.999948133873345
CAALFM_C108080CA	6255.42637086837	0.0245631255622037	0.0836581939563778	0.293612907481743	0.769053711566904	0.999948133873345
LTP1	1388.51353540015	0.0316164836679078	0.131369141403394	0.240669028739583	0.809811644969226	0.999948133873345
CAALFM_C108350CA	567.432757745992	0.00561283650807088	0.164938286998797	0.034029918766598	0.972853292786378	0.999948133873345
APS3	635.038147182472	0.104272823364633	0.161453260822243	0.645839067192555	0.518383584323091	0.999948133873345
FAD1	697.33064801555	-0.0383342305142713	0.106383390080946	-0.360340373484085	0.718592610652189	0.999948133873345
CAALFM_C108710WA	851.177220544402	-0.027962649792462	0.114967318121536	-0.243222597946502	0.807832961769591	0.999948133873345
CAALFM_C108830CA	97.0447048367564	0.0429190323040474	0.223124157995858	0.1923549322922	0.847464191946018	0.999948133873345
CAALFM_C108930CA	1786.57695929325	0.189947138358426	0.138381640440303	1.37263250929857	0.169866620169637	0.999948133873345
IDH1	48416.1080869549	-0.055934086338327	0.102746998499962	-0.544386572405304	0.586175483925288	0.999948133873345
CAALFM_C109650WA	1313.80480769764	-0.00948417239259029	0.0972411093828025	-0.097532540021264	0.922303494205343	0.999948133873345
CAALFM_C109740CA	92.6498801705505	0.272559141038666	0.275209645305197	0.990369144716597	0.321993721177609	0.999948133873345
CAALFM_C109940WA	306.641502175576	-0.0192387496117657	0.137036962455158	-0.140390951952552	0.888351106350374	0.999948133873345
PET100	1105.96427003338	0.146429393925825	0.107159703933258	1.36645948571325	0.171794788849981	0.999948133873345
NTF2	4786.20336254485	0.107328650517301	0.130231230499283	0.824139110916964	0.409860519474305	0.999948133873345
RPL42	46932.1966936239	0.113977008414047	0.135806325184205	0.839261413335872	0.401322631371473	0.999948133873345
CAALFM_C110680CA	15935.3181526012	-0.0463733874648489	0.0774052483439063	-0.59909874920645	0.549107035721261	0.999948133873345
CAALFM_C110750CA	1664.81858892863	-0.0338143151750742	0.0971661867721946	-0.348004962408904	0.727836456705096	0.999948133873345
RPS17B	59059.9475783205	0.0787778212569625	0.0842595059529112	0.934942833642864	0.349817761047512	0.999948133873345
ERP5	5198.5456160589	0.0477185884678073	0.0925182520565215	0.515774859631535	0.606011663291406	0.999948133873345
CAALFM_C110960WA	1542.18167727249	-0.0107495545329823	0.0969434429085466	-0.11088480262789	0.911707697024411	0.999948133873345
RPL82	25174.0174546202	-0.0602863660758231	0.0891324595456636	-0.676368254428541	0.498806867456497	0.999948133873345
RPL29	43211.6814173098	-0.106933707982049	0.199139302676827	-0.536979423673018	0.591281827250869	0.999948133873345
CAALFM_C111050WA	207.288657898849	-0.0387644424388423	0.158094220082045	-0.245198353353621	0.806302851313934	0.999948133873345
RPL2	170023.612618639	-0.0435662867718992	0.161446545028942	-0.26984960727459	0.787275956884587	0.999948133873345
CAALFM_C111260CA	6.34064809858126	0.272879966073065	0.965836332724497	0.282532305761688	0.777535378726148	0.999948133873345
CAALFM_C111320CA	99.3853899164976	-0.234442314899537	0.223077095412175	-1.05094749627416	0.293282704496823	0.999948133873345
RPL37B	75475.3163970712	-0.113430775618669	0.173897895679985	-0.652283773619719	0.514218125767361	0.999948133873345
CAALFM_C111410CA	530.598154626944	0.0464455303021464	0.124818052629116	0.372105871897829	0.709814024617949	0.999948133873345
CTA3	14533.8199128948	-0.169073273759996	0.160594228487892	-1.05279794518109	0.29243360693521	0.999948133873345
CAALFM_C111570WA	107.165604544001	0.181655077876085	0.230875638362524	0.786809206742064	0.431393563136727	0.999948133873345
CAALFM_C111680CA	339.401648532323	-0.117645867595425	0.136224126193137	-0.863619909946263	0.387796723165844	0.999948133873345
CAALFM_C111960CA	289.271612344149	0.0541055936997284	0.196421659378668	0.275456351763233	0.782965655375693	0.999948133873345
CAALFM_C112150CA	138.532475805671	0.34247256627005	0.206058365008233	1.66201729425722	0.0965093069375431	0.999948133873345
SRT1	266.390776824983	0.167491742426129	0.181289057823586	0.923893280912283	0.355541881713809	0.999948133873345
ATP19	4984.32395168733	-0.000490704971550528	0.0934211341733348	-0.00525261201218203	0.99580904124298	0.999948133873345
RPL27A	73424.4840341867	-0.0102282340765423	0.126682490367185	-0.0807391301425805	0.935649417029552	0.999948133873345
CAALFM_C112480WA	147.239362732352	0.17512770536892	0.201368126255476	0.869689302996916	0.384470219606283	0.999948133873345
DLH1	55.6709635901769	-0.517607540017803	0.47207838740739	-1.09644405214239	0.272884494695703	0.999948133873345
CAALFM_C112650CA	627.597193823538	0.135000910068525	0.129457793491497	1.04281794419269	0.297032618938454	0.999948133873345
CAALFM_C112820CA	2215.87588384591	0.274570910120744	0.127011590337308	2.16177838094586	0.0306352626492086	0.728397104256189
BLP1	18.2477453767762	0.586405350665061	0.579005419576798	1.0127804176577	0.311165056223593	0.999948133873345
CAALFM_C112910WA	206.269915305081	0.00446818634226338	0.207964006054052	0.0214853831056806	0.982858463364699	0.999948133873345
CAALFM_C112920CA	921.7766591321	0.0379174352203341	0.11102759844702	0.341513603380581	0.732716965769814	0.999948133873345
CAALFM_C112940CA	12.5975427852372	-0.173300318502576	0.649746404416413	-0.26671993461546	0.789684804166425	0.999948133873345
RPL14	57276.8343847393	0.0196984078830186	0.0791934589956274	0.248737814118035	0.803563596468708	0.999948133873345
CAALFM_C113100WA	6.48567760784505	0.276367241345291	0.980776909115363	0.281784000802555	0.778109139539738	0.999948133873345
CAALFM_C113260WA	1275.54911719225	0.125559401310632	0.0979040849019574	1.28247357029453	0.199676570573737	0.999948133873345
CAALFM_C113290WA	130.053477860565	0.208645754884983	0.276156797764968	0.755533655421937	0.449928846508092	0.999948133873345
COX19	426.10896651647	0.0760940954935877	0.160120439156366	0.475230369679899	0.63462278287945	0.999948133873345
KEM1	10559.318244587	-0.0806236435814731	0.107763768660549	-0.748151670859189	0.454368678244889	0.999948133873345
ROB1	5793.4399647755	-0.0139536600188313	0.092450094500589	-0.1509318091475	0.8800295078425	0.999948133873345
CAALFM_C113690CA	1722.42665555618	0.103728648798867	0.0828254625639172	1.25237632954743	0.210432767297458	0.999948133873345
ACT1	75691.0484932757	0.0113867986779782	0.11883049450224	0.0958238769069797	0.92366045358854	0.999948133873345
DAD1	244.787252693279	0.186309757264882	0.230596872625426	0.807945724257579	0.419121827660985	0.999948133873345
GND1	64994.8698814481	-0.0218800091286075	0.121363564889889	-0.180284825585495	0.856928967914098	0.999948133873345
CSK1	43.9160002191676	0.181695237042485	0.414735810452601	0.438098742532509	0.661314705927243	0.999948133873345
CAALFM_C114090WA	6979.30503409079	-0.0807385847938813	0.107146339422829	-0.753535633870463	0.451128106601051	0.999948133873345
MDG1	26095.3094945725	-0.15486926012904	0.143906025624075	-1.07618329015357	0.281845291389327	0.999948133873345
TLO4	94.1446008668843	-0.734568626058623	0.376842880046922	-1.94927027934602	0.0512631559214342	0.869446294215511
RPL38	41665.1182068295	-0.132887752359669	0.123588209506355	-1.07524619775995	0.282264517086267	0.999948133873345
STF2	65.5040701863668	-0.113605103815994	0.296494263500043	-0.383161220304613	0.701600229574929	0.999948133873345
MUQ1	2847.30355283561	-0.0298042750430963	0.128967972373102	-0.231098268001555	0.817238460639832	0.999948133873345
HIR1	4589.18507452294	-0.0635329464444648	0.0948508643250882	-0.669819372722998	0.502972942400534	0.999948133873345
CAALFM_C200420WA	994.198545761537	0.0073065300189478	0.121086441873532	0.060341437950411	0.951883699342902	0.999948133873345
CAALFM_C200570WA	6313.25101042563	-0.0478547737260191	0.0735961508059872	-0.650234736490132	0.515540606383808	0.999948133873345
ATP18	6526.83045457657	-0.0588440257782444	0.14296708276602	-0.411591428178952	0.680638915468277	0.999948133873345
CAALFM_C200730CA	1470.0342198142	-0.317391478847378	0.194843024690998	-1.62895992479449	0.103321502921182	0.999948133873345
VPS24	1145.12047565933	-0.103442843222787	0.126364884652491	-0.818604341762028	0.413012189043934	0.999948133873345
CAALFM_C201040WA	149.925122913455	0.193074432100247	0.192195906708669	1.00457098908412	0.31510347248651	0.999948133873345
CAALFM_C201050WA	301.761917310511	0.157455664351269	0.131617318862945	1.19631417591199	0.231573978832745	0.999948133873345
NOT3	7083.55549286566	-0.101651499511255	0.0735087784321881	-1.38284843904771	0.16671134285779	0.999948133873345
COX17	274.148230985747	0.095807927239035	0.190696909856579	0.502409437631112	0.615379541726141	0.999948133873345
CAALFM_C201440CA	534.801588932551	0.280150856967028	0.136692608554584	2.04949528675619	0.040413708253612	0.797814874258871
CAALFM_C201800WA	83.0470191573787	-0.176427170535847	0.289430665662504	-0.609566267389139	0.542149162785091	0.999948133873345
RAD23	9342.07968662751	-0.00751180322569743	0.104954750336046	-0.0715718269220402	0.942942661417712	0.999948133873345
ARO3	5633.98053395664	-0.0871527244857472	0.125632175900567	-0.693713404715089	0.48786195786906	0.999948133873345
ENT3	11903.5898479959	-0.046509571171893	0.0875228467962124	-0.531399204600664	0.59514217258538	0.999948133873345
ATO7	21.793428415461	-0.411258978838978	0.480305354407483	-0.85624483480164	0.391862367774271	0.999948133873345
CAALFM_C202570WA	300.633753043612	-0.00819861341710026	0.205233715286688	-0.0399476928322802	0.968134828044775	0.999948133873345
CAALFM_C202640CA	7.52240096045633	-0.460299944532003	1.02835126521448	-0.447609644780278	0.654434941268982	0.999948133873345
CAALFM_C202800WA	1015.96096612049	-0.0318232061167191	0.131150252477697	-0.242646929880146	0.808278922636361	0.999948133873345
CAALFM_C202870WA	897.845753257185	0.0671482919653599	0.118472520755183	0.566783685679468	0.570861155954031	0.999948133873345
CAALFM_C202910WA	61.0734430440118	0.344863299157788	0.322874770608909	1.06810234354146	0.285474348860958	0.999948133873345
EFT2	543764.238546066	-0.0737913680609008	0.109124788932828	-0.676210866316757	0.498906774447829	0.999948133873345
CAALFM_C203210WA	719.175814614083	0.176648810144189	0.135988898838066	1.29899434184359	0.193945870963313	0.999948133873345
COX6	10166.5889777536	0.0420484740685756	0.102667194503101	0.409560953448529	0.682128044971731	0.999948133873345
RPL21A	100005.513528762	-0.028909308053041	0.145468352525081	-0.198732628446154	0.842471899261331	0.999948133873345
RPS9B	109914.281888068	-0.0290653903567257	0.08347193518888	-0.348205541071459	0.727685826702721	0.999948133873345
INO4	423.579923717718	-0.150326671388447	0.148165337795907	-1.01458730918238	0.310302591350007	0.999948133873345
CAALFM_C203880CA	429.87170778649	0.0730244108382697	0.135988787387258	0.536988469720793	0.591275578630363	0.999948133873345
RPL39	24959.2987202808	0.0663049246877055	0.144540269752193	0.458729769920743	0.646428233162339	0.999948133873345
CAALFM_C203970WA	510.760181862854	-0.12256120282943	0.129422408776371	-0.946985950796232	0.343645937978857	0.999948133873345
CAALFM_C204110WA	376.058279279309	0.0807022978307328	0.152006296250037	0.530914178041576	0.595478252366435	0.999948133873345
CAALFM_C204170CA	7144.17878144087	-0.0390188366789401	0.149302997760583	-0.261339941355426	0.793830367734657	0.999948133873345
TAF14	7202.92150901524	-0.060037686896036	0.0944602746706299	-0.635586622052277	0.52504589130571	0.999948133873345
CAALFM_C204280WA	135.569319282617	-0.18485792415061	0.206359589933664	-0.895804862812695	0.370356992282493	0.999948133873345
QCR8	3211.39294536613	-0.0562063946413231	0.212098363170624	-0.265001548343432	0.791008269041057	0.999948133873345
CAALFM_C204850CA	3421.88942279175	0.184909623431135	0.133392283402348	1.38620929723046	0.165683003385551	0.999948133873345
RHO3	2752.89439527959	-0.0086497462353379	0.122385790962647	-0.0706760659656796	0.943655569784137	0.999948133873345
WH11	27411.4591046342	0.263109853740895	0.180688702945587	1.45614999417051	0.145351159660894	0.999948133873345
CAALFM_C205300CA	5272.39082327968	-0.0450467582004871	0.0846301890408067	-0.532277650694678	0.5945337089728	0.999948133873345
CAALFM_C205410WA	60029.764618813	0.0113766304082106	0.134262870181591	0.0847340027278102	0.932472862899429	0.999948133873345
CAALFM_C205480CA	478.441648356132	-0.000550202509896003	0.159128898699533	-0.00345759013222918	0.997241247712693	0.999948133873345
CAALFM_C205520WA	1234.22419575877	0.03277014154893	0.0988102458728066	0.33164720175996	0.740155673016706	0.999948133873345
CAALFM_C205540CA	1857.86274416328	0.026098800669015	0.0869621438653585	0.3001168038063	0.764088062086232	0.999948133873345
KTI11	228.776420766947	-0.113161989459927	0.156884519655129	-0.721307556084469	0.470720309051994	0.999948133873345
CAALFM_C205710CA	52457.8079834077	0.0798993502061651	0.129378780015458	0.617561474892707	0.536864446289276	0.999948133873345
CAALFM_C205770WA	549.349028978624	-0.234007963712595	0.13031033154752	-1.79577444807022	0.0725303960821452	0.957082413356483
RFC1	7244.20929659975	-0.131236116436752	0.108055008588284	-1.21453061872212	0.224545164941791	0.999948133873345
CAALFM_C205870WA	589.698200656461	-0.0461090606375921	0.11422905857417	-0.403654387186016	0.68646688567418	0.999948133873345
CAALFM_C205900WA	55.8204074842586	-0.662591520715772	0.356349364212167	-1.85938740814273	0.0629722453296526	0.935854853859491
COX8	8194.97408794486	0.0423651130559501	0.0711998915267382	0.595016539316502	0.551832415445398	0.999948133873345
COX9	5674.30140222869	0.0434282767395555	0.123265876440471	0.35231386003675	0.724602894877847	0.999948133873345
SMD2	648.250329517765	0.0357309875645888	0.126314392443422	0.282873446749888	0.777273850025411	0.999948133873345
ATP14	12351.6392382538	-0.0455804144106393	0.124338649399871	-0.366582833500575	0.713930214985189	0.999948133873345
IMH3	35238.0752254795	0.135360505745365	0.0886701003642524	1.52656312769818	0.126869681681784	0.999948133873345
CAALFM_C206510WA	250.865693712293	-0.394143859729898	0.286541147561898	-1.37552272364218	0.168969445783016	0.999948133873345
CDS	464.448938903187	0.423008496391833	0.121208800124106	3.48991571534997	0.000483172909363926	0.0426613257032501
CAALFM_C206630CA	34.8285571773732	0.238297419893352	0.366183785187865	0.650759071079831	0.515202024643798	0.999948133873345
RPL11	35410.5332112045	0.170218346276746	0.1063021457575	1.60126914714454	0.109317319422402	0.999948133873345
CAALFM_C206850WA	660.069336499646	0.0707885079327758	0.167060497501525	0.423729780477456	0.671762893852735	0.999948133873345
CAALFM_C207010WA	7552.51451903043	0.0320351710548517	0.0794206441249732	0.403360755982316	0.686682852332235	0.999948133873345
CAALFM_C207530CA	49.9515954454614	0.237583852876698	0.397919746507342	0.597064747256303	0.550464153138592	0.999948133873345
RHO2	732.67431683049	0.0535056693961606	0.166590575729584	0.32118064999675	0.748073495030982	0.999948133873345
CAALFM_C207770CA	122.02246966763	-0.189953365608589	0.244202969458786	-0.777850351408802	0.436657240358865	0.999948133873345
CAALFM_C207910CA	707.220765565257	0.00408343322995969	0.13295764729316	0.0307122855517748	0.975498993331705	0.999948133873345
RPS10	79286.1389735948	0.00748600953049838	0.0953586211415658	0.0785037518462535	0.93742734589371	0.999948133873345
CAALFM_C208060WA	448.140319634264	-0.0421170649062309	0.183367787788073	-0.229686279222105	0.818335557487271	0.999948133873345
MAF1	1183.59683653723	0.0130425709876138	0.092578358534662	0.140881424061225	0.887963617225647	0.999948133873345
CAALFM_C208160CA	6695.38959099176	0.195986966032725	0.0948772760429599	2.06568921670963	0.0388578341362774	0.797814874258871
CAALFM_C208180CA	4185.31094210646	-0.0878343996819042	0.147053922206057	-0.597293825042134	0.550311226439141	0.999948133873345
MFA1	6.04948938477788	-1.73209284697777	0.92218266808557	-1.87825352494811	0.0603464910630448	0.928086246753954
CAALFM_C208400CA	6.54539325449096	0.792576466013115	0.880299863785189	0.900348277466643	0.367934936748593	0.999948133873345
CAALFM_C208520CA	8.79676065921696	-0.230674531721311	0.822166040395389	-0.280569277235505	0.779040783060092	0.999948133873345
CAALFM_C208900WA	1652.95660508776	-0.00292226899327014	0.168781649833103	-0.0173139022883102	0.986186194843876	0.999948133873345
CAALFM_C209030WA	211.544761417979	0.290608517743432	0.180366783999905	1.61120862333269	0.107134258914653	0.999948133873345
FGR18	10.0589723189367	-0.0760668629537866	0.803573859894368	-0.0946606985993618	0.924584335722194	0.999948133873345
CAALFM_C209290WA	444.160446087427	-0.163632507630051	0.15783503079	-1.03673124281114	0.299861127209172	0.999948133873345
CAALFM_C209460CA	2906.96805501686	-0.0301408031941743	0.0946086396502817	-0.318584045871381	0.750041953085075	0.999948133873345
CAALFM_C209830CA	1162.66127858298	0.144507475768943	0.0960580780131298	1.50437608952774	0.132484557246638	0.999948133873345
CAALFM_C209910CA	628.45605248009	-0.0887100345427946	0.112466967582071	-0.788765238807209	0.430249229835912	0.999948133873345
CAALFM_C210000CA	39.1335696713251	0.427364735954208	0.374667982251075	1.14064920462784	0.254015932443326	0.999948133873345
SLR1	9862.11296564926	-0.175084153232019	0.166279147666753	-1.0529531555148	0.292362462196605	0.999948133873345
FGR6-4	513.301900678375	-0.0500535662679506	0.118946389580715	-0.420807781088515	0.673895449292582	0.999948133873345
MTR2	1651.23036332793	-0.094677574712162	0.111738356467555	-0.847314903362239	0.396819621881339	0.999948133873345
CAALFM_C210650WA	624.049684427148	0.228510433817308	0.221315602719895	1.03250937127338	0.301833559865526	0.999948133873345
TPS3	6370.18199059027	-0.139281444582977	0.122282792001903	-1.13901099494694	0.254698568337216	0.999948133873345
CAALFM_C210830WA	604.275712880606	0.0911964811611069	0.140164393938347	0.650639428450144	0.515279272031859	0.999948133873345
CAALFM_C300620CA	506.898165361981	-0.020186637320122	0.171544211505262	-0.117676004004966	0.906324380682501	0.999948133873345
FKH2	4763.62197102575	-0.130172072353649	0.0857503719017184	-1.51803507631248	0.129005556373409	0.999948133873345
PRM9	137.770800706539	0.0371326174347987	0.201186865788403	0.184567801129983	0.853568042969322	0.999948133873345
CAALFM_C301060WA	15.8078806179431	0.359880244769205	0.521925254052423	0.689524490288523	0.490493267011964	0.999948133873345
MRPL33	958.086309035184	-0.0266633791102599	0.117092133889009	-0.227712812335746	0.819869511293613	0.999948133873345
CAALFM_C301090WA	951.002197124094	0.0794389201769715	0.116776613883901	0.680263946135222	0.49633734895758	0.999948133873345
CAALFM_C301210CA	2359.39845177417	0.000794903627705316	0.0994946506487138	0.00798941071225915	0.993625440358264	0.999948133873345
ARF3	1613.73740929814	0.115243263441984	0.0920041075303103	1.25258824345443	0.210355595597993	0.999948133873345
TFP1	16845.0987647356	0.0392344282744684	0.0940286606332135	0.417260312018203	0.676488014622202	0.999948133873345
CAALFM_C301740CA	56.5989929757407	-0.160099077076246	0.315389300985808	-0.507623678342374	0.611717281802663	0.999948133873345
CAALFM_C301780CA	242.302584506246	-0.0172291930319664	0.14920731940171	-0.115471500332905	0.908071408788709	0.999948133873345
CAALFM_C301890CA	959.161440015767	-0.263498591714053	0.110871912635759	-2.37660364514238	0.0174728518457885	0.519341596446109
CAALFM_C301910CA	1429.94256792216	-0.0910648249649437	0.238461631902687	-0.381884600211517	0.702546963429574	0.999948133873345
CAALFM_C302010CA	103.847434252792	-0.0168715665354448	0.28645387384771	-0.0588980219007767	0.953033333612864	0.999948133873345
