	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2
ALA	154139	138614	116874	152285	138542	116162	153055	139580	117501	155298	139828	118347	160661	142413	123722	155344	140504	116014	152800	139369	119712	165077	136801	117710	157667	131406	114744	163870	169786	100864	152958	121072	104548
ARG	118568	105968	87345	119789	106606	86804	121274	106712	88134	123766	109761	91223	150982	128403	94670	127434	113607	91112	141481	123106	89177	116533	111729	90644	123369	116470	88839	113388	113172	86856	109299	99841	81875
ASN	149787	130164	105946	149661	130748	107296	150834	129825	105265	152560	132060	105326	149562	127691	97597	150522	129787	106649	134889	120413	101346	139422	127376	102078	148517	126046	100492	145910	110473	93045	154602	156605	104665
ASP	172910	152287	126892	172554	152521	127576	172451	153345	126990	171711	151866	124447	161937	151801	132350	173526	149137	122995	168934	157577	131397	202463	173549	132169	186684	162795	126399	177435	155779	108874	161221	151849	148541
CYS	24280	21521	17512	24437	21704	17719	24146	21396	17698	23964	21630	17331	25509	23317	16533	22416	19640	15900	21046	20861	17915	23285	21947	17187	22914	23263	17725	23024	21899	21156	21728	21049	16344
GLN	116931	103173	85415	117808	103173	85169	117233	102545	84707	120228	104576	81416	98022	90029	84702	112513	97113	84409	110653	95856	83279	109292	100884	85556	113663	104800	88971	118828	96094	93864	102508	114176	88841
GLU	226488	200102	168432	227544	198863	167470	227703	198438	166936	224242	198269	168421	210808	191421	168042	214807	196484	174685	232822	200612	171223	240276	204092	169689	232812	198557	159720	215882	195323	139791	194882	176625	219186
GLY	152186	135942	113887	153093	137344	114414	153995	140352	113185	154121	139427	114355	159833	144890	114645	166069	152903	118251	150636	145146	115843	163153	149581	116727	151521	144126	113779	160088	183600	125137	100697	117059	104162
HIS	50631	44550	36081	50183	45577	37190	49321	44077	36589	52548	47090	35917	49250	41578	34871	53791	47429	35278	45961	43503	36616	48037	45626	35918	50424	46911	39557	54452	40728	42596	49573	58280	36016
ILE	158958	140561	113807	159687	141225	115937	161430	141568	116068	158411	140780	114014	148172	138558	124328	161770	138040	112171	153837	142487	112787	152699	140290	115663	159405	136927	115777	153531	129543	115088	184165	132471	111165
LEU	227265	199636	164658	231222	202457	162829	227270	200886	166105	224322	196951	170370	273049	220854	166757	243358	210745	161474	219618	188944	166367	219476	191818	164325	227057	207424	171533	225236	200639	179972	242683	215299	149536
LYS	221733	196674	162257	221018	195306	162397	224572	196510	160626	224518	196511	161125	232557	205388	156947	215236	195255	168262	248197	201918	157791	213830	197223	160136	224090	192273	152293	208912	168205	139426	214871	205882	169570
PHE	95075	83611	69785	95731	84060	68446	94630	84196	69595	94540	83845	66546	79347	74255	69872	97215	82953	70284	89486	81972	68427	95107	84950	67592	91678	92887	70505	95250	83712	81317	111319	112671	68435
PRO	108749	95794	80221	108944	96234	79546	108038	96590	80916	111221	97342	81042	120148	102183	77149	122326	107654	87196	142449	111470	83629	113945	95242	83635	112751	96966	95983	142635	109317	121168	133226	109288	78564
SER	191188	167330	137677	192142	167951	137925	192611	168795	138658	192307	168846	139342	193468	166553	132888	183599	164598	132684	186242	166184	142679	198136	168004	142012	192571	172339	148884	201517	179734	160042	220887	181981	131261
THR	140059	122589	102338	139802	123363	102765	141509	123795	103991	143343	125256	103514	128786	113438	103793	139364	120768	98338	137651	119697	102193	137786	119085	104880	145112	113300	105355	141685	116199	102744	183755	115012	97762
TRP	25193	21559	17859	24710	21955	17529	24998	22149	18140	24631	22225	18868	30764	24689	17633	25995	23407	18560	26382	22687	19416	24719	22714	19348	28054	25857	18827	25487	24916	25954	27738	14135	17282
TYR	81986	73430	59463	83092	73279	59657	82248	73338	59180	81893	72780	58021	78279	70506	55654	78620	70211	60756	82354	75329	60167	78306	70044	58440	78676	76351	58644	82279	65287	61554	84535	92036	62405
VAL	152513	135365	113240	153385	137045	114825	153821	137788	114411	152552	136524	117091	143225	132199	117771	147894	130687	115301	150221	139812	114805	158892	136930	113222	151758	132075	111382	155992	140257	104880	144861	113142	120342
TERM	3098	2715	2409	2861	2607	2299	2752	2422	2235	2576	2338	2302	15220	15139	2531	3425	2736	2189	2077	2296	2237	2158	1985	2088	2023	1946	1861	1930	1725	1741	1432	1611	2041
MET	41147	36115	29210	41964	36867	30438	42197	36652	30127	40749	35988	30698	35894	34315	30166	41607	36397	32211	40669	33111	30201	38930	34801	30392	43389	34456	30160	39358	32888	27345	51779	31360	23446
