	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2
ALA	22239	21447	20582	22008	21664	20152	22102	21061	20077	21952	20908	20031	22473	21642	20658	22001	21796	21037	22856	21821	20628	23625	21426	20937	23158	20809	20620	22311	22867	18129	21342	15570	14752
ARG	16587	16000	14948	16522	16030	14995	16805	16038	15247	16933	16312	15225	17702	16757	15446	17581	16827	15442	17963	17153	15745	17279	17387	16295	17513	16946	15359	16474	16923	15158	17273	21519	14239
ASN	19906	18736	18079	19964	19198	18079	19916	18865	17961	20099	19235	17962	20159	18700	17413	20087	19017	17811	19096	18388	18060	19522	18953	18067	20137	19508	18118	20672	18429	19033	21511	23126	18452
ASP	24534	23451	22989	24670	23246	22962	24647	23321	23265	24480	23480	22766	24855	23667	23761	24622	23145	23285	24552	23558	23575	26286	24506	23641	24735	23163	22498	23698	22875	22253	27033	20598	27337
CYS	2735	2572	2552	2750	2636	2516	2660	2633	2433	2729	2577	2487	2921	2735	2451	2653	2530	2455	2673	2782	2595	2668	2689	2456	2683	2667	2449	2669	2524	2590	2337	2408	1603
GLN	17001	16632	15130	16944	16405	15249	17020	16433	15291	16910	16886	15230	16298	16129	15587	16815	16010	15013	16883	16259	15052	16446	16764	15507	17357	17465	15910	18225	16877	15062	16257	20057	15844
GLU	33487	31866	31100	33601	31878	31133	33607	32290	31495	33558	31992	32178	33621	31717	31792	32596	31652	32036	34161	32261	32295	34350	32510	32428	33941	31458	31406	31124	30634	30375	36056	28805	47203
GLY	19787	18939	17901	19972	18920	18155	19648	19099	17736	19927	18987	18221	20833	19739	18165	20352	20316	18437	19578	19724	18082	20332	19937	18267	19579	19177	17741	19005	20425	17582	16930	16488	14440
HIS	6532	6254	5748	6521	6311	5935	6551	6240	5873	6714	6305	5819	6361	6170	5865	6839	6573	5981	6501	6354	5716	6445	6396	5868	6686	6817	6241	7224	6183	6093	6675	7926	5062
ILE	20217	19443	18318	20196	19323	18545	20251	19366	18626	20198	19356	18332	19893	19417	19105	20972	19624	18662	20183	19650	18154	19909	18956	18414	20656	19504	18654	20431	19659	20176	22507	17974	19502
LEU	28011	26858	25628	28200	26846	25621	28216	27095	26124	28410	26386	25652	27798	26656	25701	28098	26928	25521	27602	26616	26180	27982	26714	24969	27632	27647	25961	29251	27767	27166	26318	26175	20427
LYS	33016	31918	30642	33087	31971	30759	33348	31765	30756	33228	32323	30740	34521	32902	31077	33417	32134	30437	34766	31841	30382	32842	32262	31254	33960	32777	31239	33312	31619	31314	34384	38089	36025
PHE	11826	11253	10674	11907	11367	10633	11719	11478	10900	12029	11518	10651	10881	10724	10664	12140	11373	10648	11606	11339	10457	11452	11283	10105	11157	11730	10677	12287	11574	11953	11251	12040	7744
PRO	14599	14251	13194	14535	14188	13226	14451	14006	13071	14294	13839	13247	14826	14555	12924	15733	14906	13672	16286	14435	13048	14442	13598	12885	14461	13778	13551	16592	13813	13682	13615	17433	10475
SER	26458	25225	24385	26572	25589	24378	26552	25546	24159	26719	25884	24285	26434	25454	23910	25463	24705	23711	25516	25252	24272	26776	25360	24197	26266	25410	24356	27261	26214	24627	25202	26898	18096
THR	19102	17990	17585	18507	18064	17408	18957	18465	17592	19185	18688	17852	18665	18112	17211	18916	17989	16968	18915	18050	17654	19202	17867	17706	19734	17740	17889	19498	18418	17975	21766	17138	24704
TRP	2947	2708	2537	2865	2644	2424	2867	2806	2628	2903	2689	2657	3125	2870	2550	2833	2780	2708	2951	2763	2701	2823	2946	2743	3151	3008	2737	2927	2966	2954	2790	2059	2308
TYR	10015	9781	9102	10331	9591	9072	10246	9926	9159	10083	9811	8995	9885	9647	8792	10098	9746	9272	9773	9744	9141	9752	9411	8839	9907	10140	9263	10664	10036	9836	9386	11160	7878
VAL	19942	19299	18645	20290	19469	18914	20413	19315	18460	20314	19198	18678	19937	19097	18521	19968	18911	18720	20077	19654	18838	20671	19189	18389	20244	18825	18491	19814	19249	17757	20342	13915	18462
TERM	546	503	449	434	427	390	377	393	389	410	392	376	670	663	363	380	306	319	360	314	319	287	269	277	279	257	275	278	277	230	205	244	322
MET	5191	5107	4648	5310	4920	4779	5317	5007	4571	5201	4870	4886	5160	4971	4749	5660	5167	4964	5372	4908	4682	5037	4892	4734	5317	4912	4930	5217	4818	4751	6081	4891	4276
