	F0	F1	F2
656	54	40	40
657	15	11	5
658	324	307	264
659	71	58	64
660	126	105	109
661	134	111	131
662	0	3	5
663	0	0	0
664	18	10	13
665	7	12	8
666	33	26	22
667	20	25	31
668	32	25	32
669	1	2	2
670	7	3	7
671	17	38	20
672	4	3	4
673	36	37	22
674	12	16	15
675	3	0	1
676	1	0	1
677	151	157	146
678	2	1	2
679	51	43	33
680	11	17	14
681	68	55	60
682	14	12	12
683	140	120	127
684	15	16	23
685	4	4	5
686	0	0	0
687	58	50	54
688	3	0	6
689	31	39	37
690	0	1	0
691	15	14	16
692	499	404	427
693	12	8	14
694	33	26	35
695	0	0	0
696	64	62	68
697	2	3	2
698	4	6	5
699	10	11	9
700	0	0	0
701	18	37	27
702	23	18	24
703	7	6	5
704	0	0	1
705	17	14	9
706	10	9	10
707	0	0	0
708	9	12	13
709	0	0	0
710	24	30	17
711	31	15	27
712	16	13	10
713	158	144	149
714	114	112	86
715	117	96	78
716	20	11	13
717	18	12	12
718	5	3	6
719	5	7	7
720	6	8	11
721	15	14	3
722	3	2	0
723	202	192	162
724	22	22	24
725	74	86	65
726	7	1	6
727	35	28	25
728	88	82	65
729	8	6	5
730	71	85	59
731	65	57	60
732	127	113	92
733	4	1	2
734	0	1	0
735	112	105	91
736	31	32	28
737	69	49	65
738	16	12	12
739	0	0	0
740	196	208	183
741	10	5	5
742	8	4	10
743	53	42	44
744	715	725	683
745	23	28	38
746	188	131	183
747	82	78	69
748	8	5	11
749	1	2	7
750	3	0	0
751	97	81	75
752	21	24	20
753	162	164	146
754	13	7	5
755	3	6	2
756	248	303	244
757	54	74	59
758	2	3	3
759	6	8	1
760	6	9	10
761	88	82	81
762	401	411	311
763	96	60	68
764	15	16	18
765	95	111	117
766	4	2	4
767	3	1	1
768	1	2	1
769	169	172	146
770	22	18	21
771	677	669	672
772	17	14	12
773	40	34	36
774	22	16	20
775	60	80	60
776	12	17	12
777	1	1	2
778	24	38	30
779	12	12	10
780	25	27	23
781	4	5	7
782	21	11	11
783	229	248	251
784	5	6	19
785	10	12	9
786	0	1	0
787	30	19	19
788	97	91	106
789	44	50	41
790	5	2	4
791	26	23	26
792	20	24	22
793	262	208	206
794	35	34	33
795	15	8	14
796	14	17	17
797	6	7	9
798	7	5	3
799	9	6	4
800	21	34	26
801	24	16	29
802	5	5	4
803	645	597	483
804	55	63	38
805	13	10	20
806	49	51	64
807	2	5	2
808	36	17	16
809	1	1	1
810	16	15	19
811	6	3	4
812	16	26	27
813	143	167	124
814	6	2	3
815	0	0	0
816	0	1	2
817	4	2	5
818	17	15	13
819	266	199	228
820	13	9	16
821	3	0	2
822	8	4	5
823	10	9	5
824	101	131	125
825	16	15	14
826	14	16	17
827	84	71	59
828	42	26	38
829	79	64	65
830	10	16	10
831	98	107	73
832	20	15	15
833	57	53	58
834	67	64	69
835	1	0	2
836	22	9	18
837	168	187	152
838	86	87	60
839	23	22	9
840	9	15	8
841	6	7	3
842	17	8	9
843	10	6	4
844	1	0	0
845	2	0	1
846	93	86	71
847	9	7	10
848	35	25	34
849	4	3	3
850	21	23	18
851	8	3	6
852	4	3	4
853	1	0	0
854	12	12	9
855	8	8	12
856	2	1	5
857	73	50	65
858	14	19	7
859	0	0	0
860	0	0	2
861	1	6	8
862	10	17	20
863	3	4	2
864	65	62	52
865	61	56	35
866	80	60	59
867	6	18	8
868	23	11	8
869	0	2	0
870	0	0	0
871	27	25	28
872	3	1	4
873	64	60	45
874	68	70	82
875	20	14	18
876	1	0	0
877	143	166	178
878	0	0	0
879	38	32	65
880	13	8	14
881	2	2	1
882	48	41	30
883	2	3	5
884	9	5	6
885	0	0	0
886	0	0	0
887	0	5	1
888	7	10	10
889	7	5	6
890	159	144	105
891	143	135	172
892	9	4	4
893	26	30	25
894	3	3	4
895	68	64	60
896	5	10	10
897	0	0	0
898	100	109	85
899	29	31	23
900	7	20	14
901	1	1	0
902	13	9	9
903	6	8	8
904	0	2	4
905	7	10	8
906	32	27	26
907	10	18	12
908	28	30	35
909	0	0	0
910	75	70	64
911	4	4	5
912	34	29	28
913	61	58	59
914	24	20	23
915	3	9	3
916	0	0	0
917	5	5	6
918	18	26	30
919	1	0	1
920	0	0	0
921	3	7	3
922	17	7	16
923	42	30	30
924	1	10	3
925	22	23	19
926	13	15	23
927	56	66	50
928	94	86	57
929	104	96	84
930	30	20	27
931	0	1	0
932	0	0	0
933	25	23	21
934	32	23	40
935	89	101	86
936	24	33	35
937	4	2	1
938	98	91	89
939	4	5	1
940	0	1	0
941	89	92	86
942	0	0	0
943	4	7	2
944	30	20	19
945	22	26	23
946	270	207	170
947	33	44	30
948	100	72	88
949	0	1	0
950	11	7	9
951	411	464	416
952	14	12	15
953	10	5	17
954	1	0	0
955	33	24	11
956	0	1	2
957	2	1	2
958	3	3	2
959	1	2	3
960	87	105	124
961	58	61	43
962	87	95	78
963	309	262	334
964	11	10	14
965	3	2	6
