	F0	F1	F2
383	1215	1083	803
384	35	41	66
385	5	8	4
386	202	168	102
387	613	675	530
388	871	744	576
389	224	168	89
390	1496	1143	831
391	1708	1547	1384
392	160	197	154
393	1217	1222	994
394	730	651	480
395	1160	1205	978
396	10	11	5
397	395	239	118
398	1448	1496	1281
399	2629	2658	2443
400	104	102	67
401	2929	2415	1944
402	1730	1608	831
403	65	43	42
404	22	26	15
405	225	274	177
406	67	66	57
407	190	141	110
408	1763	1385	1017
409	872	865	831
410	247	233	167
411	587	530	475
412	20	13	14
413	2	0	0
414	86	110	74
415	3	3	4
416	13	5	12
417	791	728	439
418	529	576	412
419	22	17	7
420	16	15	14
421	196	218	190
422	175	128	69
423	210	154	113
424	10	7	8
425	266	217	122
426	102	56	47
427	130	167	128
428	274	335	172
429	564	486	488
430	884	874	851
431	955	827	662
432	246	193	139
433	280	185	135
434	5	4	4
435	342	417	333
436	923	658	473
437	227	255	223
438	1	2	1
439	134	118	104
440	99	64	53
441	23	12	23
442	360	380	282
443	42	34	50
444	10	3	1
445	1125	975	592
446	1085	971	641
447	998	665	457
448	377	491	248
449	0	0	0
450	533	400	269
451	61	39	59
452	753	670	609
453	107	82	67
454	624	518	332
455	2	1	1
456	152	140	100
457	1470	1341	1094
458	221	230	134
459	132	109	96
460	4	5	0
461	0	0	1
462	1194	870	622
463	3591	3006	2295
464	3748	3522	3224
465	287	171	134
466	931	890	675
467	2877	2381	1772
468	27	25	18
469	256	255	103
470	826	731	455
471	372	315	240
472	567	431	381
473	109	71	65
474	6	3	7
475	301	244	157
476	29	27	19
477	277	247	177
478	305	245	217
479	1638	1392	1056
480	0	0	0
481	794	581	417
482	702	654	574
483	93	90	58
484	52	59	26
485	245	198	123
486	528	457	294
487	6	3	1
488	73	79	73
489	846	747	582
490	1	1	2
491	119	110	98
492	1142	954	771
493	121	114	63
494	1073	1164	992
495	2267	2255	2079
496	37	31	20
497	13	15	21
498	174	169	102
499	48	23	24
500	95	114	53
501	190	158	135
502	126	117	119
503	674	469	268
504	104	103	90
505	82	60	68
506	21	22	15
507	692	485	379
508	6	4	7
509	0	0	0
510	255	212	150
511	69	56	46
512	20	20	10
513	468	359	301
514	444	368	209
515	110	110	70
516	30	29	8
517	82	55	58
518	5716	5048	4397
519	190	141	159
520	41	24	31
521	245	199	128
522	0	0	0
523	478	447	369
524	599	513	287
525	39	37	32
526	377	354	257
527	240	181	185
528	70	101	69
529	0	2	0
530	15	16	11
531	1	4	0
532	335	360	297
533	34	52	20
534	680	549	483
535	0	0	0
536	39	40	40
537	468	351	282
538	20	30	33
539	41	54	32
540	50	43	38
541	81	109	53
542	0	0	0
543	29	38	24
544	1215	833	792
545	45	26	23
546	29	36	37
547	148	133	131
548	1	0	0
549	309	341	240
550	1816	1206	785
551	2	7	0
552	522	451	326
553	3901	3158	2527
554	234	139	99
555	249	201	184
556	0	0	1
557	80	97	53
558	75	48	44
559	0	0	0
560	145	148	85
561	85	71	46
