	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2
ALA	16335	15986	15656	16270	16221	15289	16502	16046	15336	16234	15789	15611	17056	16020	15748	16029	15767	15352	16375	16056	15649	17146	15358	15382	16599	15043	14983	16933	18400	12761	15502	10849	12288
ARG	13208	12486	11615	13030	12559	12022	13337	12499	11935	13452	12802	11999	14269	13058	12303	13781	13210	12123	13817	13268	12236	13506	13216	12488	13338	13224	11942	12214	12714	11867	12748	13952	9948
ASN	14979	14464	13748	14943	14567	13806	15159	14340	13920	15248	14326	13495	14942	14468	13113	15253	14999	13635	14502	14046	13724	14387	14401	14054	15339	14885	13669	15246	13157	14494	17687	20570	14904
ASP	18174	17386	17661	17910	17463	17173	18078	17293	17361	17832	17500	17234	18267	18090	17568	17715	17184	17155	17451	17763	17873	18873	18413	17432	17883	17243	16701	17220	17171	15410	18203	15566	23029
CYS	2329	2162	2123	2227	2152	2186	2183	2102	1982	2233	2157	2061	2227	2141	1976	2064	1903	1987	2093	2117	2085	2114	2197	2026	2198	2195	2096	2134	2257	2235	1933	1896	1269
GLN	12198	11648	11083	12240	11846	11289	12126	11888	11329	12083	12167	11008	11698	11502	11334	12174	11547	11228	12251	11517	11196	11627	11887	11348	12510	12604	11871	12946	11575	11099	11039	13923	11823
GLU	23706	23329	22925	23763	23350	22680	23909	23432	23049	23879	23258	23819	23923	23158	23480	22832	22895	23508	24018	23205	23455	24811	23690	23317	24110	22579	22424	22007	22391	20883	23075	19945	38144
GLY	15462	14865	14098	15382	14604	14043	15173	14898	14034	15173	14933	14274	16267	15452	14420	15853	16046	14503	15104	15157	14204	15586	15580	14720	15021	14959	14038	14877	16533	13136	10068	11016	10814
HIS	4981	4813	4600	5029	4825	4688	4844	4762	4584	5158	4885	4586	4895	4673	4570	5114	5077	4601	5032	5022	4785	4801	4819	4588	4857	5416	4806	5523	4542	4564	4562	5914	3977
ILE	15997	15562	14620	16097	15562	15113	16348	15521	15126	16061	15636	14971	15612	15379	15029	16779	15494	15256	15885	15694	14425	15893	15032	14869	16172	15414	15041	15963	14928	16944	20207	16351	14765
LEU	21505	21237	20393	22097	20996	20566	22162	21259	20777	22048	20895	20415	21917	21205	20452	21749	20629	20184	21672	20767	20336	21991	20861	19900	21994	21804	20742	22228	21995	23382	22351	21562	15968
LYS	24438	23701	22910	24499	23851	23021	24649	23379	22689	24668	23775	22841	24955	24054	22687	24980	24304	22657	25511	23043	22897	23848	23502	23171	24387	23767	22791	23707	22281	22702	26549	31086	27890
PHE	9404	8979	8885	9419	8950	8838	9426	9212	8881	9417	8859	8635	8613	8652	8950	9592	8733	8750	9250	8920	8476	9019	9126	8266	8852	9288	8542	9588	9337	10390	9300	10070	6960
PRO	11107	10718	10425	11409	10814	10598	11298	11173	10320	11376	10855	10651	11741	11544	10404	12921	12243	11305	13356	11948	10821	11659	11050	10869	12129	11767	12182	14353	11319	10905	9573	10007	8449
SER	19819	18943	18415	19900	19412	18605	19641	19261	18635	19815	19446	18563	19655	19075	18580	19242	18641	18577	19625	19475	18689	20334	19158	18652	19828	19224	19204	20416	19862	19814	19282	20335	13844
THR	14645	13871	13680	14234	13781	13517	14487	14005	13573	14705	14117	13623	13943	13571	13419	14306	13786	13089	15016	14128	13642	14683	13856	14132	15481	13895	14185	15427	14158	14016	18408	13395	12304
TRP	2257	2276	1992	2304	2144	2004	2160	2182	2080	2231	2057	2194	2408	2265	2069	2115	2161	2123	2354	2166	2176	2269	2286	2150	2312	2322	2084	2266	2358	2659	2304	1300	1527
TYR	8054	7844	7614	8222	7648	7341	7907	7766	7208	7943	7519	7407	7824	7504	7060	7776	7697	7537	7470	7741	7471	7730	7702	7187	7619	7866	7360	8262	7845	8239	7961	9986	6620
VAL	15786	15151	15039	15929	15264	14941	15770	15248	15058	15843	15593	14915	15635	14890	15201	15585	14771	15011	15446	15377	14869	16327	15441	14657	16022	14448	14735	15681	15266	13861	14899	10349	16383
TERM	248	270	228	206	185	183	240	180	210	231	207	206	694	770	225	251	242	201	165	176	198	155	160	179	154	178	154	161	112	153	110	132	183
MET	4111	4036	3587	4041	3927	3648	4095	3929	3759	4164	3899	3594	3957	3991	3774	4173	3842	3815	4033	3754	3675	3894	3851	3712	4057	3650	3703	3925	3681	3922	5495	3895	2590
