	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2
ALA	9817	9401	9322	9755	9478	9138	9849	9407	9184	9763	9357	9158	9900	9374	9207	9757	9595	9268	9836	9608	9561	10539	9701	9719	10601	9198	9265	10055	10240	7417	9515	5997	7261
ARG	7750	7357	6930	7697	7410	7200	7748	7432	7118	7958	7627	7106	8270	7741	7243	8139	7506	7066	8005	7579	7147	7683	7488	7253	7810	7479	6957	7632	7429	7028	7442	8513	5531
ASN	8775	8445	8276	8673	8425	8189	8765	8474	8250	8954	8325	7963	8579	8185	8093	9406	8752	8162	8701	8394	8476	8785	8658	8304	8907	8654	8394	9108	8111	8824	10538	11978	8817
ASP	10592	10250	10594	10543	10130	10166	10852	10081	10303	10494	10103	10432	10814	10249	10473	10565	10202	10599	10812	10666	10783	11385	10763	10591	10964	10048	10230	10294	9866	9262	10581	8369	12933
CYS	1373	1225	1178	1310	1246	1238	1353	1262	1234	1388	1334	1283	1376	1353	1177	1250	1171	1286	1225	1330	1248	1362	1307	1168	1256	1299	1318	1269	1328	1347	1075	1186	652
GLN	7252	6951	6772	7245	6696	6739	7346	7039	6877	7268	7178	6879	7061	6905	7087	7523	6986	6790	7158	6930	6802	7128	7147	7046	7442	7491	7110	7724	6862	6343	6392	8453	7263
GLU	14109	13515	13762	14404	13784	13760	14177	13689	13792	14086	13490	14324	14339	13581	13951	13834	13530	14100	14393	13585	13662	14197	13397	13784	14277	13355	13491	13107	13056	12587	13337	11269	22794
GLY	9179	8703	8212	9021	8568	8421	9002	8564	8271	9074	8508	8183	9108	8825	8367	9164	9033	8383	8925	8779	8324	9017	9178	8639	9019	8612	8281	8563	9275	7446	6230	6758	5969
HIS	2932	2833	2719	3012	2849	2926	2905	2846	2722	3122	2873	2720	3020	2868	2728	3070	3054	2637	2997	2986	2905	2979	3028	2732	2994	2993	2838	3234	2678	2730	2708	3532	2382
ILE	9445	8732	8616	9352	8913	8803	9471	8911	9006	9461	9110	8846	9225	8821	8888	9515	9148	8847	9366	9231	8452	9236	8586	8823	9374	9118	8903	9562	8875	10228	12055	9532	9128
LEU	13126	12370	12138	13319	12256	12313	13041	12362	12185	12971	12279	12003	13473	12620	12208	12679	11956	12150	12887	12121	12183	13042	11984	11585	12765	12909	12335	13171	13252	14083	13328	12404	9678
LYS	14188	13781	13429	14440	14043	13686	14549	13665	13430	14523	13924	13639	14565	13803	13533	14947	14059	13623	14871	13339	13709	13984	13668	13678	14409	13792	13755	14362	13407	13702	16474	18521	17200
PHE	5578	5391	5243	5575	5265	5208	5603	5159	5168	5293	5206	5176	5108	5047	5056	5424	5030	5049	5344	5053	4970	5279	5067	4839	5104	5245	4975	5882	5509	6375	5566	5823	3950
PRO	6400	6091	6047	6392	6057	6056	6524	6137	6054	6600	6020	6086	6514	6341	5918	7007	6758	6194	7151	6213	6057	6639	6127	6197	6624	6356	6328	7421	5879	6058	5591	5758	5101
SER	11612	10718	10686	11689	11137	10811	11357	11200	10807	11788	11109	10938	11731	11167	10808	11231	10791	10631	11500	10801	10796	11737	10960	10776	11588	11369	11151	11946	11659	11560	10650	11989	8247
THR	8452	8140	7830	8298	7869	7665	8326	8050	7887	8507	8128	7863	8200	7872	7761	8201	7750	7714	8649	7961	7752	8619	7928	8094	8883	7830	7984	8676	8011	7995	10188	7900	7516
TRP	1313	1271	1160	1354	1215	1163	1317	1267	1241	1355	1216	1331	1495	1412	1257	1286	1278	1307	1392	1313	1261	1345	1357	1273	1348	1370	1336	1294	1267	1459	1253	751	941
TYR	4708	4516	4459	4788	4459	4319	4683	4421	4309	4597	4443	4238	4757	4578	4371	4692	4346	4292	4513	4450	4407	4611	4483	4056	4413	4474	4365	4955	4785	4942	4579	5871	3648
VAL	9257	8815	9017	9298	8931	8766	9349	9106	8784	9184	8902	8610	9029	8587	8793	9015	8460	8907	9123	9250	8756	9473	8918	8823	9253	8374	8484	9056	8661	8200	9168	5552	9298
TERM	137	170	136	133	146	127	135	97	138	115	127	124	335	442	165	161	129	119	112	103	130	91	84	87	83	88	78	101	85	89	61	97	123
MET	2334	2272	2153	2274	2329	2154	2433	2181	2263	2448	2280	2249	2427	2216	2257	2441	2280	2336	2422	2245	2252	2361	2250	2253	2495	2171	2257	2351	2079	2288	3092	2195	1691
