1.0	670939
2.0	151718
3.0	57619
4.0	28840
5.0	16507
6.0	10510
7.0	7302
8.0	5191
9.0	3794
10.0	2977
11.0	2343
12.0	1854
13.0	1521
14.0	1241
15.0	1119
16.0	938
17.0	864
18.0	655
19.0	619
20.0	518
21.0	460
22.0	446
23.0	356
24.0	363
25.0	291
26.0	315
27.0	257
28.0	220
29.0	223
30.0	178
31.0	161
32.0	184
33.0	134
34.0	146
35.0	131
36.0	119
37.0	120
38.0	93
39.0	93
40.0	97
41.0	87
42.0	82
43.0	82
44.0	73
45.0	60
46.0	66
47.0	55
48.0	51
49.0	50
50.0	43
51.0	41
52.0	41
53.0	41
54.0	41
55.0	35
56.0	37
57.0	27
58.0	33
59.0	34
60.0	22
61.0	27
62.0	29
63.0	23
64.0	25
65.0	15
66.0	23
67.0	20
68.0	16
69.0	15
70.0	16
71.0	11
72.0	13
73.0	15
74.0	9
75.0	17
76.0	14
77.0	13
78.0	13
79.0	10
80.0	10
81.0	10
82.0	9
83.0	12
84.0	7
85.0	8
86.0	11
87.0	7
88.0	6
89.0	6
90.0	18
91.0	9
92.0	11
93.0	6
94.0	6
95.0	11
96.0	6
97.0	9
98.0	4
99.0	5
100.0	2
101.0	6
102.0	10
103.0	5
104.0	3
105.0	5
106.0	8
107.0	2
108.0	6
109.0	6
110.0	8
111.0	4
112.0	3
113.0	5
114.0	4
115.0	4
116.0	3
117.0	2
118.0	3
119.0	3
120.0	4
121.0	1
122.0	2
123.0	3
124.0	4
126.0	5
127.0	4
129.0	4
130.0	5
131.0	4
132.0	5
133.0	2
134.0	2
135.0	1
136.0	2
137.0	4
138.0	6
140.0	4
141.0	1
143.0	1
144.0	1
145.0	2
146.0	1
147.0	1
148.0	1
149.0	1
150.0	3
151.0	4
153.0	1
154.0	3
155.0	3
156.0	1
157.0	5
160.0	2
161.0	1
164.0	2
165.0	1
166.0	1
167.0	1
168.0	3
169.0	1
172.0	3
173.0	1
174.0	2
175.0	1
177.0	2
179.0	1
181.0	1
182.0	1
183.0	2
184.0	1
185.0	1
188.0	1
189.0	1
192.0	1
193.0	1
196.0	1
197.0	2
205.0	2
206.0	1
207.0	1
209.0	1
211.0	3
212.0	4
213.0	1
214.0	1
216.0	1
220.0	1
222.0	1
224.0	1
225.0	1
226.0	1
227.0	2
229.0	2
230.0	1
231.0	1
233.0	1
242.0	1
246.0	1
247.0	1
251.0	1
253.0	1
268.0	1
274.0	1
277.0	1
279.0	1
283.0	1
295.0	1
302.0	1
304.0	1
306.0	1
307.0	1
313.0	1
315.0	1
318.0	1
327.0	1
347.0	1
354.0	1
368.0	1
380.0	2
382.0	1
391.0	1
401.0	1
433.0	1
441.0	1
478.0	1
619.0	1
772.0	1
865.0	1
