	F0	F1	F2
955	48	29	19
956	3	9	5
957	3	4	3
958	4	5	13
959	2	5	3
960	188	214	267
961	195	200	146
962	149	148	111
963	305	320	312
964	41	42	32
965	4	4	5
966	58	39	23
967	0	1	0
968	458	387	310
969	86	127	102
970	28	22	17
971	27	37	34
972	660	549	539
973	48	57	58
974	10	5	13
975	0	0	0
976	5	4	2
977	49	51	65
978	193	196	173
979	0	0	0
980	5	5	7
981	0	0	0
982	31	21	14
983	124	97	88
984	2503	2498	2122
985	28	23	23
986	134	108	121
987	236	239	146
988	36	41	41
989	1219	1250	1121
990	510	483	482
991	22	15	19
992	15	24	15
993	2	4	4
994	41	61	47
995	17	15	13
996	37	52	22
997	26	15	27
998	33	32	28
999	14	7	9
1000	15	17	17
1001	366	367	350
1002	22	34	26
1003	0	0	0
1004	22	22	23
1005	9	7	10
1006	167	184	138
1007	0	0	0
1008	42	33	28
1009	403	384	341
1010	53	49	40
1011	10	17	14
1012	63	71	71
1013	6	6	11
1014	14	5	9
1015	50	56	61
1016	944	877	591
1017	45	53	41
1018	1041	1041	856
1019	0	0	0
1020	63	56	28
1021	519	478	402
1022	23	16	17
1023	0	0	0
1024	101	137	91
1025	66	73	101
1026	3	3	2
1027	350	343	279
1028	64	61	45
1029	23	29	17
1030	37	38	31
1031	5	5	2
1032	40	29	66
1033	128	84	89
1034	1	6	1
1035	13	15	8
1036	9	12	20
1037	14	9	13
1038	21	24	22
1039	18	18	15
1040	383	471	423
1041	103	83	53
1042	149	145	139
1043	3	3	2
1044	13	20	14
1045	18	19	21
1046	0	0	0
1047	7	7	3
1048	39	43	39
1049	0	0	0
1050	36	31	29
1051	101	98	75
1052	1	0	1
1053	29	34	37
1054	1	1	0
1055	223	228	164
1056	215	189	108
1057	54	52	52
1058	50	77	53
1059	3	2	1
1060	1963	1844	1355
1061	21	24	13
1062	2660	2640	2219
1063	126	106	92
1064	902	852	617
1065	110	128	158
1066	6	7	8
1067	13	15	10
1068	0	0	0
1069	43	21	24
1070	9	19	9
1071	45	29	34
1072	0	0	0
1073	218	233	252
1074	156	187	155
1075	9	7	7
1076	17	14	8
1077	3	2	1
1078	379	428	350
1079	19	6	8
1080	18	17	10
1081	2	2	1
1082	0	0	0
1083	21	11	7
1084	163	174	135
1085	74	77	77
1086	65	52	60
1087	10	14	5
1088	23	29	25
1089	2	1	3
1090	0	0	0
1091	13	14	20
1092	529	489	378
1093	63	85	47
1094	32	30	11
1095	23	26	25
1096	746	821	494
1097	8	5	4
1098	14	13	16
1099	46	38	31
1100	3	2	1
1101	282	302	297
1102	219	236	207
1103	34	20	24
1104	10	7	8
1105	259	246	148
1106	8	8	3
1107	353	362	381
