	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2
ALA	43244	43393	37157	43683	43362	36290	42834	43606	36422	42852	42962	36453	43918	43913	37133	42356	43071	36651	43410	43470	37353	46876	43058	37226	46245	40940	35855	44188	48906	31286	44019	33573	30042
ARG	33812	33497	27867	33693	33875	28148	34199	33415	28433	34585	33806	28696	35918	34730	29340	36156	35399	28199	35898	35065	28570	33313	34962	29251	34374	35601	28037	31285	34007	27690	32036	35942	24657
ASN	41965	41711	35029	42472	42093	34821	42344	41519	34674	42674	41890	34371	42595	41168	34176	44062	43718	34694	41045	41140	34990	41223	42263	35433	43622	43229	34719	44179	39036	34809	47243	54302	34360
ASP	49751	49433	42246	49217	49012	41858	49253	49179	42373	49324	49469	42580	50840	50708	43403	49015	48596	42428	47499	50556	43083	52700	51773	43186	49540	49406	41140	47481	48984	38264	49956	47371	54934
CYS	5799	5607	4740	5675	5883	4679	5656	5420	4603	5780	5775	4650	6091	5995	4552	5219	5174	4575	5175	5635	4973	5637	5925	4725	5421	5991	4696	5397	5735	5580	4992	5419	3673
GLN	35039	34246	29197	34826	34151	29075	34868	34514	28837	35285	35080	28548	32912	33166	29473	34914	33903	28818	34490	33630	29367	32883	35193	29482	34359	36569	30558	36381	33839	29530	30803	38600	29310
GLU	65868	66284	56904	66763	66755	57090	67148	66646	57145	66376	66162	57834	66269	66077	57181	63423	64539	57291	66570	64833	56912	66635	65378	56793	66314	65197	56045	60404	66355	50797	62169	59356	88363
GLY	39247	39238	32617	38951	38766	32978	39229	39296	32989	38895	39472	32991	41678	41050	32797	40937	42237	33218	38242	40852	32732	40008	41022	32775	38036	39627	31891	36648	45379	31315	27588	33484	28527
HIS	13886	13572	11165	13859	13538	11425	13607	13330	11058	13665	13771	10949	12902	12848	11227	14023	14057	11400	13277	13550	11405	13247	13954	11299	13312	14259	11571	15007	12330	11727	12728	16874	10206
ILE	43376	42559	35519	42984	42919	36084	43222	42806	36143	43539	42966	36228	42438	42354	36846	44398	43249	36144	42059	44569	35341	43089	42892	36164	43942	42192	36566	43548	41474	39601	53770	42246	35143
LEU	58954	57976	48873	59190	57561	48758	59331	58455	49894	58980	58038	49666	58945	57900	49068	59470	57850	50046	59349	57835	50542	59847	58475	48470	58982	60559	51382	60820	60144	56036	57874	59688	40742
LYS	66144	66355	55661	67148	66444	56230	67403	66406	55642	67246	65938	55662	69062	67955	55677	67293	68050	56174	71506	65410	55280	64953	65842	56845	68090	67240	56412	66430	63023	52928	68070	75942	60981
PHE	24943	24190	20740	24851	24282	20192	24727	24554	20712	24922	24472	20409	23111	23212	20651	25384	23987	20924	23940	24301	20482	24646	24505	19627	23107	25983	20823	26158	24968	24699	24893	28307	17788
PRO	31110	30313	25807	30747	30326	25996	30984	30142	25861	31109	30304	25573	32358	32428	25058	34229	32843	26667	36228	31195	25795	31559	29209	25870	31505	29352	27359	37172	29302	28647	29509	30247	22164
SER	56328	55001	46020	55959	55391	46549	56402	55228	46235	56416	55533	46582	55063	54855	45213	52769	52570	45055	55109	54861	46483	57052	54674	46531	55489	55754	47829	57965	56944	50083	56142	57909	37015
THR	40164	39568	33213	39975	39693	33265	39854	39510	33685	40928	39775	33910	39448	38779	34060	41071	39735	33525	42371	39786	33602	41607	39252	34509	43752	37681	34032	42996	39072	33899	51206	36356	30223
TRP	5871	5869	4778	5886	5731	4700	5914	5855	4893	5999	5926	5009	6554	6134	4829	5801	5722	5000	5988	5859	5097	5909	6157	5013	6190	6281	5040	5751	6337	6232	5968	3740	4588
TYR	21378	21329	17835	21473	21024	17593	21417	21189	17604	21498	21440	17525	21271	20980	17344	20999	20869	17974	20433	21562	18006	20761	21080	17587	20216	22420	17877	22598	21239	19915	21051	27716	16663
VAL	40656	40153	34786	41143	40662	34939	40899	40978	34446	40248	40620	34616	39962	39941	35010	39796	39126	34744	39765	41824	34592	42430	40808	34335	41083	39068	34066	40769	41071	33271	41743	31865	40059
TERM	803	761	693	669	672	640	663	613	603	726	639	613	1665	1604	656	725	540	544	577	544	575	495	475	496	453	464	505	481	473	482	372	410	547
MET	10827	10830	8742	11020	10726	9086	11147	11046	8883	10994	10501	8994	10800	10438	9067	11600	10681	9204	11355	10176	8864	10113	10450	9029	11580	10204	8903	10638	10010	9083	14761	9883	6565
