	F0	F1	F2
392	50	75	43
393	40	120	27
394	26	44	14
395	170	434	160
396	43	108	34
397	0	1	0
398	226	544	138
399	453	1050	461
400	0	0	1
401	7	16	11
402	165	460	152
403	3	5	3
404	9	15	10
405	49	112	51
406	102	197	74
407	159	364	148
408	196	530	198
409	37	59	15
410	300	598	245
411	431	924	365
412	91	206	75
413	34	84	30
414	301	808	219
415	21	68	12
416	142	332	80
417	38	131	20
418	74	222	46
419	312	630	230
420	73	114	71
421	133	327	122
422	74	253	41
423	44	114	40
424	34	59	32
425	32	66	32
426	30	50	39
427	123	263	93
428	116	271	151
429	1433	2750	945
430	55	172	33
431	0	1	0
432	45	81	27
433	42	93	26
434	38	77	24
435	0	0	0
436	64	145	55
437	0	2	2
438	1185	1837	1093
439	2	10	6
440	0	0	0
441	5	12	6
442	19	57	19
443	14	35	25
444	2	1	1
445	116	242	89
446	60	160	37
447	1126	1756	1095
448	34	13	34
449	283	712	295
450	3	2	2
451	81	250	78
452	78	135	36
453	58	207	46
454	39	107	45
455	390	864	371
456	0	0	1
457	0	2	0
458	13	37	11
459	319	697	234
460	209	560	182
461	65	140	50
462	0	0	0
463	49	159	37
464	8	27	2
465	85	208	62
466	3	17	8
467	9	16	2
468	84	202	88
469	134	61	64
470	150	510	96
471	36	58	26
472	0	1	0
473	17	69	24
474	65	194	33
475	65	182	41
476	24	72	20
477	21	51	24
478	209	547	168
479	46	184	49
480	71	131	37
481	121	245	190
482	18	43	10
483	27	67	14
484	86	137	79
485	0	0	0
486	23	85	33
487	20	39	30
488	0	0	0
489	6	11	16
490	138	391	129
491	3	0	0
492	139	317	116
493	49	76	70
494	120	312	119
495	70	283	63
496	17	33	9
497	150	399	75
498	1	1	0
499	59	182	53
500	28	94	21
501	57	102	60
502	39	91	37
503	104	268	78
504	107	189	139
505	77	232	49
506	211	568	161
507	5	5	2
508	8	6	2
509	137	363	121
510	86	172	57
511	260	703	236
512	237	570	303
513	99	197	58
514	489	1113	289
515	220	543	197
516	179	303	139
517	2	2	5
518	99	194	80
519	113	312	124
520	42	79	49
521	39	93	29
522	184	435	129
523	78	208	60
524	131	273	115
525	115	337	105
526	62	180	40
527	28	77	20
528	64	156	62
529	48	127	49
530	49	122	35
531	50	59	52
532	59	120	63
533	55	123	38
534	340	934	269
535	0	0	0
536	115	192	99
537	57	189	49
538	13	25	30
539	88	229	77
540	41	81	44
541	55	159	72
542	32	65	37
543	469	1139	408
544	129	237	139
545	0	0	0
546	119	220	92
547	435	1038	343
548	13	24	7
549	58	101	43
550	146	485	112
551	398	876	325
552	12	29	19
553	2	1	1
554	129	299	156
555	21	80	15
556	124	347	115
557	269	740	175
558	386	985	254
559	50	65	17
560	2	2	1
561	8	25	6
562	0	1	2
563	29	41	13
564	3	1	0
565	0	0	0
566	5	12	5
567	2	4	3
568	0	0	0
569	1	0	1
570	1	0	0
571	1	0	3
572	0	0	0
573	0	0	0
574	1	3	1
575	0	0	1
576	0	1	0
577	61	98	105
578	3	0	1
579	5	3	4
580	537	1274	456
581	75	192	41
582	310	674	229
583	723	1503	504
584	0	2	3
585	280	749	182
586	30	89	18
587	120	280	94
588	55	91	39
589	54	155	39
590	20	21	16
591	1466	3241	1153
592	23	53	27
593	79	266	85
594	118	291	77
595	16	49	17
596	0	0	0
597	1	1	1
598	48	121	36
599	138	291	128
600	0	1	0
601	153	451	97
602	335	768	321
603	30	82	258
604	1	2	1
605	16	29	13
606	122	430	87
607	13	27	9
608	947	2025	588
609	89	203	62
610	175	551	113
611	61	187	55
612	9	17	8
613	68	241	66
614	414	1219	324
615	109	203	87
616	116	275	108
617	84	171	54
618	9	32	10
619	23	64	14
620	1	0	2
621	43	124	49
622	0	0	0
623	198	450	142
624	0	0	0
625	3	3	2
626	0	0	0
627	93	227	71
628	71	179	36
629	261	588	203
630	34	100	34
631	171	331	181
632	58	157	64
633	101	219	101
634	53	217	48
635	4	7	1
636	173	425	120
637	36	79	8
638	21	22	11
639	7	24	7
640	123	394	120
641	1	1	3
642	1	0	4
643	0	0	0
644	93	223	90
645	70	222	57
646	32	46	25
647	134	283	118
648	2	0	0
649	9	8	16
650	143	298	103
651	81	89	43
652	1	1	0
653	111	226	100
654	467	1116	327
655	0	1	0
656	51	74	87
657	27	41	22
658	382	999	340
659	118	279	165
660	59	130	48
661	0	0	0
662	28	48	30
663	9	8	10
664	36	58	35
665	7	24	5
666	2	3	2
