	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2
ALA	19101	18524	18418	19443	18656	17934	19428	19004	18242	19364	18769	18262	20009	19391	18816	19578	19296	18558	20471	19489	19182	20773	19069	18990	20873	18918	18830	20876	22510	15702	18425	12234	14190
ARG	15386	14509	13962	14714	14696	14005	15280	14555	14162	15642	14779	14483	16228	15247	14781	16143	15272	14416	16095	15496	14656	15695	15586	15147	16074	15705	14380	14825	14733	14229	14486	16879	11730
ASN	17194	16281	15890	16961	16550	15967	17185	16252	15849	17208	16117	15716	16969	15809	15425	17268	16687	15649	16480	15889	15718	16810	16177	15840	17113	16728	15853	17240	15479	17037	20704	23483	17926
ASP	21029	20306	20619	21000	20328	20119	21056	20181	20325	20870	20054	20108	21287	20610	20563	20655	19907	20235	20720	20551	20941	22043	21579	20588	20923	20102	19780	20292	19720	18241	21103	17771	26025
CYS	2549	2393	2326	2494	2425	2399	2522	2298	2277	2605	2514	2330	2661	2475	2258	2413	2227	2256	2447	2402	2399	2438	2500	2149	2444	2525	2407	2459	2484	2684	2230	2076	1371
GLN	14277	13641	13222	14180	13700	13266	14153	13837	13702	14283	14107	13264	13871	13296	13532	14343	13614	13379	14406	13488	13561	14033	13891	13455	14621	14885	14092	15556	13596	13307	13408	16331	14244
GLU	28276	27076	27212	28228	27509	27259	28405	27327	27644	28179	27431	28030	28472	27203	27375	27238	26703	28092	28614	27511	27925	29203	27577	27954	28715	26499	26666	26549	26250	24502	27470	23927	42885
GLY	17866	17301	16616	17668	17125	16484	17626	17071	16495	17491	17480	16709	18529	17982	16709	18167	18659	16866	17689	17426	16635	18107	18051	17081	17616	17334	16268	17394	18958	15128	11778	12504	11725
HIS	5664	5482	5277	5693	5551	5264	5713	5611	5206	5913	5512	5228	5542	5310	5263	5725	5674	5298	5700	5602	5404	5448	5591	5227	5648	5905	5498	6191	4960	5288	5218	6588	4654
ILE	18112	17410	16937	18400	17476	17334	18027	17490	16965	18030	17357	17009	17746	17398	17263	18499	17536	16970	18047	17497	16533	17762	16992	16956	18315	17303	16995	17820	17073	19448	22467	18926	17426
LEU	24950	24121	23350	25176	24188	23859	25134	24076	23612	25167	23703	22985	25138	23891	23761	24759	23656	23557	24712	23541	23382	25001	23439	23193	24569	24540	23793	25122	24817	26369	25952	24376	18799
LYS	28203	27520	26852	28371	27501	26927	28585	27235	26640	28241	27763	27084	28751	27593	27022	29717	28055	26470	28889	26849	26397	27673	27442	26901	28510	27717	26801	27876	26089	27661	31430	35794	33341
PHE	10754	10298	10130	10631	10233	9971	10663	10530	10055	10712	10034	9898	9733	9831	9711	10750	10129	10082	10230	9897	9598	10284	10043	9415	9914	10302	9845	10772	10358	11781	10417	11112	7865
PRO	12720	12276	11732	12746	12045	11964	12603	12369	11841	12676	12084	11804	12843	12584	11332	13761	13065	12254	14179	12658	11933	12774	11911	11721	12872	12283	12584	14805	11966	11843	10999	12049	9903
SER	22961	22179	21481	23303	22287	21683	23315	22376	21789	23654	22604	21974	23300	22461	21538	22412	21784	21624	23361	22736	21852	23464	22302	21910	22910	22503	22425	24039	23223	22822	22220	23141	16535
THR	16323	15976	15400	16296	15631	15451	16451	15681	15431	16363	16164	15624	15946	15528	15389	16066	15337	14933	16201	15732	15467	16471	15564	15421	16938	14826	15761	16703	15786	15721	20021	15582	15485
TRP	2545	2455	2323	2490	2414	2371	2479	2493	2383	2626	2367	2537	2939	2637	2410	2532	2419	2469	2596	2653	2420	2578	2572	2585	2737	2646	2525	2584	2595	3010	2607	1521	1837
TYR	8802	8731	8506	9296	8641	8300	9025	8713	8214	9026	8665	8427	8738	8426	8193	8922	8684	8451	8660	8674	8343	8586	8431	8116	8535	8779	8378	9190	8933	9539	9259	11016	7550
VAL	18235	17244	17430	18367	17592	17245	18337	17703	17426	18196	17700	17193	18149	17724	17456	18005	16976	17663	18016	17978	17317	18680	17634	17177	18462	17136	17146	18035	17366	15698	16787	11599	18280
TERM	368	340	278	284	251	269	267	247	306	292	267	263	850	1026	294	328	270	234	247	223	230	219	208	197	219	190	197	194	153	200	165	176	240
MET	4535	4387	4112	4646	4306	4381	4595	4414	4284	4712	4316	4212	4496	4418	4421	4733	4432	4324	4452	4339	4180	4512	4363	4302	4821	4326	4365	4528	4301	4665	6152	4548	3139
