1.0	1075783
2.0	352107
3.0	163279
4.0	90823
5.0	57280
6.0	38936
7.0	27949
8.0	20801
9.0	16135
10.0	12734
11.0	10230
12.0	8269
13.0	6862
14.0	5861
15.0	4930
16.0	4382
17.0	3657
18.0	3327
19.0	2933
20.0	2629
21.0	2389
22.0	2160
23.0	1846
24.0	1708
25.0	1534
26.0	1412
27.0	1254
28.0	1182
29.0	1112
30.0	973
31.0	971
32.0	805
33.0	798
34.0	754
35.0	724
36.0	663
37.0	656
38.0	565
39.0	521
40.0	513
41.0	492
42.0	435
43.0	417
44.0	397
45.0	387
46.0	297
47.0	338
48.0	321
49.0	325
50.0	306
51.0	279
52.0	249
53.0	216
54.0	262
55.0	207
56.0	221
57.0	235
58.0	229
59.0	189
60.0	182
61.0	172
62.0	165
63.0	171
64.0	154
65.0	145
66.0	159
67.0	136
68.0	108
69.0	140
70.0	138
71.0	119
72.0	103
73.0	133
74.0	110
75.0	117
76.0	120
77.0	110
78.0	94
79.0	105
80.0	98
81.0	83
82.0	86
83.0	84
84.0	67
85.0	94
86.0	64
87.0	69
88.0	71
89.0	58
90.0	67
91.0	68
92.0	63
93.0	62
94.0	51
95.0	61
96.0	65
97.0	56
98.0	66
99.0	49
100.0	60
101.0	51
102.0	45
103.0	41
104.0	60
105.0	37
106.0	37
107.0	48
108.0	44
109.0	35
110.0	39
111.0	44
112.0	30
113.0	35
114.0	47
115.0	38
116.0	32
117.0	43
118.0	26
119.0	28
120.0	20
121.0	36
122.0	24
123.0	27
124.0	29
125.0	27
126.0	21
127.0	24
128.0	30
129.0	21
130.0	24
131.0	31
132.0	23
133.0	19
134.0	18
135.0	26
136.0	13
137.0	22
138.0	21
139.0	19
140.0	24
141.0	18
142.0	22
143.0	22
144.0	17
145.0	28
146.0	15
147.0	17
148.0	20
149.0	15
150.0	18
151.0	12
152.0	17
153.0	15
154.0	16
155.0	15
156.0	13
157.0	16
158.0	20
159.0	15
160.0	16
161.0	14
162.0	12
163.0	21
164.0	16
165.0	8
166.0	16
167.0	6
168.0	5
169.0	12
170.0	7
171.0	11
172.0	8
173.0	7
174.0	12
175.0	15
176.0	9
177.0	10
178.0	11
179.0	10
180.0	14
181.0	5
182.0	9
183.0	13
184.0	5
185.0	9
186.0	8
187.0	1
188.0	13
189.0	10
190.0	6
191.0	7
192.0	12
193.0	11
194.0	7
195.0	7
196.0	7
197.0	6
198.0	8
199.0	7
200.0	6
201.0	2
202.0	11
203.0	6
204.0	9
205.0	3
206.0	5
207.0	10
208.0	9
209.0	4
210.0	8
211.0	6
212.0	5
213.0	7
214.0	4
215.0	6
216.0	4
217.0	8
218.0	6
219.0	2
220.0	3
221.0	6
222.0	4
223.0	8
224.0	5
225.0	8
226.0	5
227.0	5
228.0	4
229.0	3
230.0	6
231.0	7
232.0	5
233.0	2
234.0	5
235.0	5
236.0	6
237.0	2
238.0	4
239.0	4
240.0	4
241.0	6
