	F0	F1	F2
398	141	122	129
399	605	648	734
400	2	5	2
401	13	13	6
402	126	124	74
403	11	1	4
404	9	13	7
405	13	11	11
406	9	14	8
407	22	30	30
408	451	411	315
409	96	100	102
410	5	8	13
411	45	35	44
412	6	1	4
413	0	0	0
414	36	31	30
415	0	2	2
416	0	2	3
417	22	27	24
418	56	52	53
419	3	5	5
420	8	2	4
421	14	17	13
422	14	16	14
423	18	17	17
424	0	3	0
425	3	8	6
426	7	6	8
427	9	9	17
428	2	4	0
429	50	43	44
430	91	92	103
431	256	282	275
432	30	23	18
433	22	10	16
434	0	0	0
435	7	16	16
436	36	23	33
437	18	31	24
438	0	0	0
439	6	3	4
440	13	6	12
441	3	2	1
442	63	66	49
443	4	2	6
444	1	1	0
445	10	17	17
446	93	91	71
447	67	56	46
448	22	18	19
449	0	0	0
450	26	18	18
451	4	3	7
452	79	61	76
453	4	6	3
454	37	37	24
455	0	0	1
456	9	8	4
457	229	191	186
458	8	6	3
459	1	0	0
460	1	0	0
461	0	0	1
462	112	130	85
463	54	48	43
464	994	1036	1034
465	28	20	30
466	28	23	29
467	101	83	65
468	3	1	1
469	6	14	3
470	4	2	5
471	113	82	91
472	119	111	109
473	13	17	16
474	0	0	0
475	15	9	12
476	1	1	1
477	30	20	33
478	15	9	10
479	0	0	0
480	0	0	0
481	4	7	1
482	22	21	25
483	8	5	2
484	1	3	1
485	24	35	25
486	66	46	38
487	2	1	1
488	14	37	17
489	74	91	83
490	0	0	1
491	15	14	13
492	66	83	80
493	6	4	7
494	144	125	147
495	74	63	73
496	2	4	3
497	3	2	5
498	19	25	11
499	1	1	4
500	23	23	25
501	11	12	14
502	50	48	54
503	43	32	24
504	10	11	18
505	6	9	7
506	2	1	6
507	101	95	70
508	1	0	0
509	0	0	0
510	25	32	22
511	11	9	5
512	1	0	0
513	26	18	22
514	162	125	98
515	8	7	2
516	0	0	0
517	20	19	10
518	15	18	11
519	13	10	11
520	5	3	5
521	16	22	15
522	0	0	0
523	104	114	150
524	55	49	46
525	15	18	5
526	50	56	48
527	6	5	10
528	5	5	7
529	0	0	0
530	0	0	1
531	0	2	0
532	93	79	69
533	10	14	4
534	82	70	82
535	0	2	3
536	7	16	6
537	37	33	28
538	1	3	2
539	5	2	3
540	7	8	7
541	5	3	4
542	0	0	0
543	1	2	0
544	67	67	95
545	2	3	3
546	1	0	2
547	11	15	18
548	1	0	0
549	35	29	28
550	20	14	14
551	1	3	2
552	19	12	17
553	102	89	83
554	6	6	3
555	10	6	16
556	0	2	0
557	12	16	16
558	2	1	2
559	0	0	0
560	18	12	12
561	14	7	10
562	3	5	5
563	6	6	6
564	16	9	10
565	39	43	39
566	12	14	15
567	11	18	12
568	29	22	25
569	587	517	608
570	14	7	8
571	1	2	2
572	37	28	36
573	0	0	0
574	0	0	0
575	152	181	118
576	0	0	0
577	14	9	6
578	4	4	4
579	0	0	0
580	28	18	12
581	36	36	40
582	0	0	0
583	18	16	17
584	3	0	0
585	75	49	42
586	0	1	1
587	65	52	44
588	9	9	9
589	0	0	0
590	1	2	3
591	0	3	1
592	34	26	30
593	26	15	12
594	21	19	18
595	0	0	0
596	33	36	29
597	519	525	529
598	89	96	104
599	100	95	75
600	14	15	11
601	4	9	5
602	5	9	11
603	25	19	22
604	353	321	266
605	30	31	30
606	126	96	109
607	20	17	20
608	2	1	0
609	1075	1114	1014
610	34	34	33
611	87	101	65
612	0	0	0
613	0	0	0
614	42	43	44
615	2	2	1
616	4	4	5
617	11	16	6
618	27	20	22
619	27	23	24
620	7	7	10
621	17	8	12
622	9	4	3
623	7	7	3
624	16	9	12
625	49	42	43
626	1	1	0
627	19	24	25
628	25	17	8
629	10	16	9
630	31	23	20
631	12	12	10
632	54	57	58
633	0	0	0
634	39	36	40
635	0	0	0
636	1	0	0
637	0	0	0
638	275	285	282
639	27	27	38
640	56	48	37
641	5	6	2
642	122	115	87
643	12	3	1
644	152	134	160
645	8	4	7
646	17	10	10
647	33	46	41
648	18	27	13
649	33	29	28
650	9	7	6
651	0	0	0
652	22	28	23
653	0	5	4
654	87	76	67
655	0	0	1
656	38	35	40
657	2	5	6
658	239	240	190
659	37	47	34
660	116	94	78
661	96	74	84
662	1	4	1
663	0	0	0
664	11	9	8
665	6	15	7
666	30	38	24
667	13	29	13
668	23	31	33
669	0	0	0
670	4	2	3
671	19	30	22
672	9	9	7
673	20	26	8
674	17	21	18
675	0	1	1
676	4	2	3
677	141	139	120
678	0	0	3
679	38	40	24
680	8	11	9
681	46	43	44
682	10	7	10
683	81	62	70
684	77	85	112
685	2	4	3
686	0	0	0
687	32	26	24
688	6	8	3
689	36	28	25
690	1	1	1
691	19	19	18
692	157	155	145
693	12	6	2
694	33	38	37
695	0	0	0
696	49	42	46
697	5	3	0
698	7	8	4
699	13	14	13
700	0	0	0
701	23	26	22
702	14	17	17
703	3	2	5
704	0	0	0
705	17	14	8
706	0	2	0
707	0	0	0
708	15	8	7
709	0	0	0
710	20	13	19
711	28	21	20
712	52	34	33
713	98	100	94
714	105	101	88
715	72	80	74
716	20	14	14
717	6	11	10
718	3	5	1
719	3	9	4
720	20	15	11
721	10	12	8
722	4	1	2
723	115	120	113
724	21	29	28
725	64	59	69
726	10	6	7
727	27	25	26
728	93	98	57
729	9	9	2
730	35	31	48
731	45	54	27
732	90	70	55
733	3	1	1
734	1	0	1
735	88	116	75
736	11	10	10
737	72	57	82
738	9	4	11
739	1	0	1
740	264	242	215
741	6	8	3
742	9	7	8
743	39	25	28
744	400	422	449
745	18	28	30
746	160	114	147
747	54	46	39
748	7	9	6
749	5	5	5
750	3	1	2
751	47	40	36
752	4	1	0
753	123	114	102
754	10	7	8
755	5	2	4
756	242	231	211
757	60	42	43
758	0	0	3
759	16	11	13
760	9	7	11
761	104	94	70
762	266	256	216
763	65	67	47
764	16	24	13
765	64	73	81
766	2	3	6
767	1	2	1
768	0	0	0
769	154	184	108
770	23	21	24
771	541	572	595
772	25	23	8
773	35	35	30
774	8	5	4
775	34	40	31
776	15	15	18
777	3	2	2
778	21	13	11
779	11	15	15
780	26	35	19
781	9	7	6
782	32	8	11
783	133	143	157
784	11	7	13
785	10	13	8
786	0	0	0
787	29	17	22
788	75	58	62
789	54	35	45
790	3	2	1
791	15	16	26
792	21	28	13
793	148	149	145
794	24	30	25
795	7	9	11
796	23	19	29
797	4	6	3
798	4	4	1
799	6	3	8
800	32	36	31
801	13	15	19
802	6	1	1
803	449	368	310
804	45	66	41
805	10	16	10
806	55	47	54
807	3	5	4
808	17	21	15
809	0	2	1
810	11	10	22
811	7	5	5
812	25	18	19
813	210	202	182
814	1	0	0
815	0	0	0
816	1	1	0
817	2	8	6
818	8	13	10
819	166	132	128
820	7	9	10
821	2	3	1
822	8	4	1
823	6	11	10
824	47	48	66
825	9	5	6
826	2	8	4
827	51	50	41
828	24	19	23
829	56	41	50
830	6	6	2
831	44	41	43
832	7	6	6
833	31	30	21
834	38	52	39
835	1	3	1
836	13	13	10
837	151	175	153
838	47	52	29
839	7	7	0
840	3	6	5
841	9	5	4
842	10	9	7
843	12	9	8
844	0	0	1
845	0	0	0
