	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2
ALA	17571	17066	16825	17304	17222	16493	17306	17166	16453	16886	16821	16426	17551	16783	16883	17093	16803	16329	17135	16863	16769	18098	16824	16599	18068	16394	16070	17569	18430	14212	18659	11619	12826
ARG	13508	13267	12631	13519	13306	12470	13757	13432	12716	13786	13473	12999	14482	13796	13224	14234	13678	12896	14552	14107	13274	13787	14077	13568	13995	13799	12774	13149	13580	12745	13719	15734	10136
ASN	15936	15691	14983	16124	15938	15469	16139	15389	15063	16246	15722	14859	16212	15521	14500	16505	16056	15250	15347	15436	14944	15361	15592	15235	16376	16041	15127	16530	14774	15864	18045	21641	15907
ASP	20033	19030	19538	19370	19427	19157	19737	18928	19446	19488	19439	19553	19971	19620	19838	19322	18825	19453	19761	20167	20051	20654	19908	19671	19582	19392	19152	18972	18750	17470	20104	16511	25849
CYS	2156	2157	2105	2388	2208	2112	2205	2198	1984	2230	2251	2089	2296	2276	2026	2085	2054	1969	2091	2274	2247	2078	2320	2070	2229	2258	2191	2109	2331	2335	2008	2132	1169
GLN	13685	13310	12816	13554	13211	12784	13452	13440	13281	13866	13553	12607	13230	13261	13129	13567	13161	12772	13651	13128	12924	13256	13659	13156	13752	14257	13297	14359	13320	12584	12434	15538	13055
GLU	26207	25886	25899	26302	25968	25792	26322	25933	26034	25981	25929	26518	25611	25628	26078	25066	25040	26238	26456	25538	26031	26527	25762	26089	25785	25065	26063	24227	25240	24376	25206	21881	43479
GLY	15666	15464	14715	15540	15314	14898	15686	15771	14556	15870	15338	15218	16851	16065	14737	16280	16753	15271	15612	16138	15243	16375	16266	15256	15486	15512	14534	15239	17220	14064	11420	12672	11526
HIS	5424	5124	4998	5452	5182	5021	5348	5031	5008	5511	5430	4956	5307	5056	5100	5603	5593	5084	5201	5312	5145	5298	5459	5195	5542	5662	5401	5960	4948	4925	4936	6342	4235
ILE	16644	16332	15705	16619	16109	15884	16622	16317	15935	16778	16353	15689	16819	16139	16439	17030	16484	16082	16575	16510	15537	16578	16097	15985	16919	16387	15985	16719	15744	17818	20071	16276	15503
LEU	22746	22097	21366	23063	21999	21668	23157	22265	21683	22923	22040	21381	22320	21945	21656	23061	22144	21592	22513	21653	21748	22798	22128	20965	22827	22665	21708	23411	23397	24277	21976	22261	17001
LYS	26439	26132	25429	26387	26292	25842	26641	25942	25476	26976	25875	25270	27442	26846	25456	26975	26791	25702	27829	26201	25611	25907	26032	25812	26815	26553	25710	26199	25182	25066	27780	32938	29656
PHE	9578	9432	9220	9632	9316	9095	9493	9526	9337	9793	9239	9035	8969	9054	9154	9951	9288	9211	9323	9165	8815	9784	9426	8695	9212	9708	9109	9980	10028	10652	9348	10335	7187
PRO	11909	11413	11107	11795	11546	11411	11871	11762	11195	11736	11676	11222	12267	12298	10900	13118	12598	11633	13464	11971	11148	12187	11342	11173	12164	11832	11899	14272	11511	11946	10800	11907	9119
SER	21386	20621	20401	21374	20783	20360	21472	21009	20442	21862	21290	20718	21333	20839	20002	20773	20321	19797	21367	20922	20301	22038	21086	20405	21516	21260	20944	22620	21875	21188	20729	22533	14463
THR	15299	15154	14553	15253	14826	14560	15543	14967	14894	15575	15211	14679	15030	14847	14764	15361	14746	14183	15652	14967	14482	15727	14842	14851	16433	14476	14701	15778	14946	14620	19085	14962	14022
TRP	2320	2333	2147	2285	2186	2058	2242	2284	2212	2332	2328	2323	2482	2338	2100	2289	2346	2372	2418	2362	2331	2261	2386	2276	2458	2414	2255	2373	2369	2597	2393	1492	1801
TYR	8299	8345	7788	8505	8079	7558	8241	8148	7631	8369	8045	7724	8288	7994	7657	8255	8057	7831	7690	8022	7597	7864	7869	7762	8106	8475	7847	8555	8281	8868	8020	10545	6750
VAL	16050	15776	15714	16784	16156	15584	16443	15886	15366	15956	15734	15577	15986	15715	15502	16047	15603	15774	16365	16131	15843	17061	16116	15483	16475	15476	15807	16379	15870	15135	16611	10516	18396
TERM	380	350	299	321	295	311	314	257	309	301	269	320	567	594	300	285	239	233	224	216	262	205	219	201	206	188	217	206	194	185	161	193	265
MET	4191	4053	3766	4245	4044	3860	4187	4066	3736	4051	4047	3957	4155	4088	4042	4355	4098	4101	4323	3897	3860	4048	3923	3949	4271	3784	3934	3926	3861	4068	5273	4114	3049
